_id,LOC,Contract_definitions,FunctionDefinitions,Function calls,ExpressionStatements,EventDefinitions,ElementaryType_addresses,Modifier_Definitions,Modifier_Invocations,Approvefunction_Definitions,Binary_Operations,Blocks,Bytes,Placeholder_statements,Constant_values,Hexadecimal_addresses
22105,67,2,12,5,31,3,14,1,6,0,36,13,0,0,0,1
22109,1,7,23,8,29,4,29,1,3,2,54,21,0,0,0,2
22110,116,6,22,4,29,6,25,1,3,1,37,21,0,0,0,0
22111,304,18,58,17,81,12,67,6,25,3,138,66,2,0,0,3
22112,61,3,15,1,21,2,18,2,9,0,34,19,0,0,0,0
22113,146,3,7,0,11,0,5,1,3,0,6,6,0,0,0,59
22115,160,12,33,0,59,9,48,3,13,3,69,34,0,0,0,0
22116,147,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
22117,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22118,152,9,35,12,44,9,40,3,16,3,68,34,0,0,0,0
22119,120,4,20,0,47,4,23,1,4,1,88,26,2,0,1,2
22120,100,13,87,0,145,11,75,7,33,2,219,117,0,0,38,0
22122,275,5,24,0,100,4,14,4,11,0,192,41,0,0,0,1
22123,76,4,22,5,26,2,26,0,0,2,39,17,2,0,6,0
22124,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22125,265,11,56,0,67,7,44,8,26,1,87,75,5,0,16,0
22127,85,4,12,0,26,0,9,0,0,0,39,19,5,0,1,1
22128,164,6,33,0,71,1,25,4,20,1,153,47,0,0,7,2
22129,151,3,18,2,54,2,6,1,1,0,96,34,0,0,0,5
22131,194,10,34,0,87,12,37,4,16,2,78,39,0,0,0,3
22132,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22135,218,4,30,6,56,6,34,3,8,0,120,40,0,0,0,1
22137,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22138,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22139,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22140,18,2,4,0,6,0,4,0,0,0,6,4,0,0,0,0
22141,150,10,32,12,42,6,38,2,6,2,61,28,4,0,0,1
22142,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22143,201,12,34,12,46,7,40,4,12,3,59,35,0,0,0,0
22147,133,3,18,0,20,6,27,2,7,0,28,41,14,0,1,0
22148,111,4,18,8,44,4,27,1,5,1,58,19,2,0,0,2
22149,161,10,36,7,54,6,46,1,4,2,84,33,6,0,2,0
22150,148,4,22,5,64,3,24,2,6,1,97,29,2,0,0,3
22151,1102,11,146,0,412,19,77,9,83,0,706,201,257,0,2,33
22153,237,11,55,5,104,7,48,6,20,1,121,56,0,0,0,0
22156,86,5,24,6,29,3,30,1,2,2,41,18,2,0,3,0
22158,43,1,7,0,10,2,15,0,0,1,18,11,0,0,3,0
22160,37,1,3,0,16,0,7,0,0,0,28,9,1,0,1,5
22161,154,2,28,0,57,0,12,0,0,0,74,30,0,0,0,1
22162,102,5,21,5,41,3,28,0,0,2,58,15,2,0,3,1
22163,507,12,68,10,82,10,109,7,40,2,134,94,5,0,0,0
22166,43,3,12,1,12,1,13,2,4,0,13,10,2,0,0,1
22169,177,3,20,8,52,5,19,2,7,0,177,37,1,0,0,0
22170,135,7,24,9,44,10,43,1,7,1,47,25,2,0,2,0
22171,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22173,3618,61,237,36,371,40,331,10,53,5,547,313,175,0,0,0
22175,62,4,11,2,20,2,9,1,3,0,34,12,0,0,0,0
22176,193,9,18,0,46,1,19,2,5,0,57,18,40,0,6,0
22179,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22180,312,2,31,0,63,5,29,4,10,0,199,48,0,0,0,4
22182,241,4,35,0,97,2,50,2,9,2,159,57,0,0,4,0
22183,37,2,5,2,14,3,13,0,0,0,23,4,1,0,0,1
22184,100,13,87,0,145,11,75,7,33,2,219,117,0,0,38,0
22185,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22186,156,5,23,9,49,5,30,1,5,1,72,31,2,0,0,0
22187,118,5,21,0,58,3,24,1,8,1,61,22,2,0,0,2
22188,100,3,18,0,51,3,28,2,7,1,46,22,2,0,0,1
22190,870,4,128,0,322,1,35,9,77,0,706,169,257,0,5,32
22191,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22193,181,4,22,4,69,4,11,1,3,0,177,32,0,0,0,0
22195,15,1,1,0,5,0,5,0,0,0,16,3,0,0,0,1
22196,174,10,36,10,58,7,45,2,12,2,77,42,0,0,0,0
22197,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22198,107,4,18,0,51,3,24,1,5,1,58,19,2,0,0,2
22199,260,2,22,0,89,10,27,9,27,0,102,42,3,0,7,0
22202,256,10,58,15,69,12,82,1,7,3,86,49,31,0,0,6
22205,179,9,30,10,34,6,35,3,11,3,51,30,0,0,0,1
22206,145,2,21,0,28,0,15,1,1,0,129,31,1,0,10,1
22207,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22208,59,2,15,0,16,2,22,2,2,2,43,12,0,0,6,2
22212,134,6,26,9,49,4,35,2,2,2,83,28,2,0,0,1
22213,72,4,21,0,21,2,17,2,3,1,29,18,0,0,3,0
22214,118,3,21,0,21,2,9,0,0,0,69,27,0,0,9,3
22216,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22218,177,11,34,6,53,6,39,5,12,1,67,39,0,0,0,0
22219,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22220,107,2,17,0,35,2,22,3,5,2,67,25,0,0,6,0
22222,342,14,49,15,66,8,58,7,24,3,74,50,14,0,0,0
22223,543,17,97,0,153,15,85,10,41,2,231,148,5,0,30,3
22227,95,4,17,5,39,2,20,1,3,1,69,21,2,0,0,1
22228,93,5,29,3,26,4,26,1,6,1,39,19,6,0,0,0
22230,1231,16,158,25,286,40,175,16,90,1,293,217,40,0,0,2
22231,173,8,33,8,50,5,37,3,12,3,91,45,0,0,0,0
22232,41,3,8,0,16,2,11,1,2,0,16,7,0,0,2,0
22233,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22234,60,3,15,0,18,2,23,0,0,2,27,16,3,0,4,0
22236,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22237,53,1,19,0,12,0,1,1,9,0,21,20,0,0,9,0
22238,47,3,16,1,17,1,15,1,5,1,18,16,0,0,6,2
22240,71,7,17,0,20,2,23,1,1,2,35,14,0,0,8,0
22241,262,11,43,15,66,12,59,1,4,2,82,45,0,0,0,1
22242,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22243,100,13,87,0,145,11,75,7,33,2,219,117,0,0,38,0
22244,80,3,13,0,34,2,15,2,5,1,58,16,0,0,1,0
22245,317,17,62,0,122,7,75,4,17,2,135,63,7,0,0,5
22246,100,4,15,0,19,2,10,2,4,0,38,15,0,0,5,0
22248,8,2,1,0,2,0,2,0,0,0,2,2,0,0,0,0
22249,29,2,7,0,9,0,4,1,2,0,13,10,0,0,0,0
22250,898,9,131,13,251,7,26,0,0,1,471,232,0,0,2,0
22251,141,1,8,0,49,0,0,0,0,0,94,26,0,0,0,0
22253,20,3,4,0,6,0,7,1,2,0,6,7,0,0,0,0
22254,131,8,30,8,38,3,35,3,6,2,55,30,0,0,1,0
22255,142,8,26,12,36,7,32,3,7,2,50,26,0,0,0,0
22257,28,1,3,1,7,1,1,2,2,0,7,5,5,0,1,0
22258,47,3,11,0,11,2,21,0,0,2,21,10,0,0,4,0
22260,151,5,35,3,56,2,20,2,16,1,133,31,2,0,0,0
22261,312,2,31,0,63,5,29,4,10,0,199,48,0,0,0,4
22263,208,6,25,9,61,5,36,0,0,2,107,26,0,0,0,0
22265,54,2,5,0,32,0,1,0,0,0,37,5,0,0,2,0
22266,132,5,26,0,50,6,30,1,5,2,86,23,0,0,6,0
22267,61,2,8,0,20,2,5,1,3,0,39,21,0,0,0,2
22268,737,14,105,7,210,5,69,2,4,2,389,154,37,0,0,34
22269,143,3,32,2,45,2,22,1,10,0,74,41,0,0,0,3
22270,151,7,38,10,35,7,30,3,5,2,58,45,3,0,5,0
22271,71,2,16,0,22,4,21,2,5,1,29,18,4,0,0,0
22272,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22273,304,5,42,11,151,4,51,1,8,2,211,59,2,0,3,0
22274,240,10,55,11,81,6,61,5,16,2,108,63,0,0,0,1
22275,138,8,28,10,51,4,36,2,5,2,81,27,0,0,0,3
22276,52,2,11,3,13,2,21,0,0,2,20,7,0,0,2,0
22277,187,11,46,9,45,7,47,3,14,4,102,51,14,0,1,0
22278,93,2,15,4,25,4,21,2,2,0,38,25,0,0,0,1
22279,47,1,12,0,12,0,4,0,0,0,4,15,8,0,5,0
22280,228,2,74,0,66,4,105,3,21,2,69,57,9,0,6,5
22283,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22284,81,6,21,0,16,2,30,2,9,2,14,24,0,0,4,2
22285,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22287,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22288,240,4,40,0,97,5,42,1,11,0,111,64,0,0,0,0
22290,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
22292,314,2,31,0,62,5,27,4,10,0,198,48,2,0,0,5
22293,12,1,1,0,4,0,3,0,0,0,11,2,0,0,0,1
22294,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22295,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22297,28,1,2,0,10,0,1,0,0,0,10,2,0,0,0,0
22298,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22299,85,3,16,0,33,4,21,1,2,1,44,18,0,0,0,2
22300,251,3,35,7,128,4,35,1,13,1,205,60,2,0,0,1
22302,965,6,129,0,320,3,48,4,70,0,659,194,262,0,2,31
22303,87,5,19,5,27,3,26,2,4,2,50,18,0,0,0,0
22304,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22305,45,6,8,0,14,3,11,1,3,0,11,7,0,0,1,0
22306,159,2,26,0,53,3,7,4,18,0,94,36,0,0,1,0
22307,156,10,33,14,52,9,42,3,8,2,61,33,0,0,0,0
22308,90,7,21,0,28,2,28,2,5,2,41,19,0,0,8,2
22309,73,3,16,3,17,4,26,1,2,2,35,13,0,0,1,1
22312,446,17,107,7,139,6,91,3,18,2,218,88,11,0,20,5
22313,68,4,13,2,21,5,15,2,6,0,26,15,0,0,0,0
22316,56,2,6,0,17,1,8,2,2,0,28,11,0,0,0,3
22319,233,3,44,3,65,4,39,3,10,2,77,47,0,0,0,0
22320,100,3,15,0,37,3,22,1,1,1,53,23,0,0,1,0
22321,279,8,37,0,108,11,47,3,11,1,194,40,0,0,1,1
22322,144,9,28,10,37,5,33,1,3,2,51,26,0,0,0,2
22323,99,2,16,4,33,4,12,0,0,0,55,18,0,0,0,0
22325,109,4,18,7,44,3,25,1,5,1,58,19,2,0,0,2
22326,100,6,21,0,16,2,30,2,9,2,14,24,0,0,4,2
22327,48,2,12,0,10,0,2,1,1,0,30,15,0,0,4,0
22328,119,8,24,0,41,7,27,3,11,2,49,26,0,0,8,0
22330,94,5,24,0,39,3,30,1,2,2,51,20,2,0,6,0
22331,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22332,100,11,53,0,76,9,59,6,22,2,124,66,0,0,18,3
22333,189,3,29,0,89,2,26,2,12,2,136,34,0,0,0,7
22334,116,4,22,0,60,3,24,1,8,1,67,23,2,0,0,2
22335,99,5,24,0,43,3,30,1,2,2,55,20,2,0,6,2
22336,218,3,49,5,71,2,56,4,25,2,92,54,0,0,2,1
22338,94,6,21,5,28,3,30,1,1,2,49,16,2,0,4,1
22340,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22342,155,5,23,0,55,4,29,3,5,2,118,37,0,0,4,0
22343,120,8,28,7,34,4,33,1,1,2,47,26,0,0,0,1
22344,51,2,9,0,26,1,8,1,6,0,56,13,0,0,0,2
22346,186,6,36,0,79,9,47,5,23,2,98,45,0,0,8,0
22347,164,5,29,0,45,5,39,3,9,2,57,25,2,0,6,0
22348,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22349,163,4,25,14,63,7,36,2,8,1,105,34,0,0,1,0
22350,495,8,46,0,30,0,68,0,0,2,55,37,28,0,0,0
22351,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22352,441,4,51,3,244,2,39,0,0,2,467,68,0,0,25,5
22354,108,4,22,7,47,3,25,1,9,1,53,25,2,0,0,2
22355,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22357,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22358,150,9,31,9,34,6,34,3,12,3,48,31,0,0,0,0
22359,23,2,5,0,4,0,3,0,0,0,10,6,0,0,0,2
22360,60,5,12,2,28,2,13,2,4,0,41,12,0,0,1,0
22361,99,3,22,0,24,1,12,1,5,0,57,39,0,0,1,1
22363,159,5,25,11,43,4,32,1,2,2,58,20,3,0,3,0
22365,90,4,14,0,43,2,21,1,4,1,35,15,2,0,0,0
22366,123,4,27,8,30,6,34,0,0,3,63,27,0,0,0,0
22367,146,5,27,0,40,7,31,1,9,2,80,26,0,0,4,3
22368,182,6,35,0,78,7,45,4,19,2,105,45,0,0,8,0
22369,99,6,25,0,29,5,35,2,6,2,47,20,0,0,8,0
22370,107,3,21,0,48,3,21,1,9,0,64,24,0,0,0,2
22371,155,9,33,0,56,9,37,2,9,1,67,33,1,0,12,1
22373,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22377,65,2,9,4,24,3,18,0,0,1,34,9,2,0,0,1
22378,48,4,13,0,12,2,21,0,0,2,18,8,0,0,4,0
22380,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22381,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22383,380,3,25,3,120,3,6,4,13,0,187,48,0,0,0,2
22384,85,5,23,5,31,3,29,1,1,2,44,17,2,0,6,1
22385,62,4,13,0,15,2,23,0,0,2,29,20,0,0,5,0
22386,161,13,36,13,48,8,39,4,18,3,60,38,0,0,0,0
22387,212,8,45,0,85,6,52,7,26,1,135,61,0,0,7,10
22388,568,13,78,0,245,12,98,7,31,3,521,129,10,0,0,5
22389,177,6,32,0,68,8,35,4,8,2,91,45,5,0,0,0
22390,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22392,980,5,66,10,339,5,17,13,49,0,626,163,0,0,0,2
22393,136,10,26,0,49,6,41,3,7,2,63,28,0,0,8,1
22394,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22396,114,5,24,0,48,2,25,3,6,2,67,24,0,0,8,0
22397,86,5,24,6,29,3,30,1,2,2,41,18,2,0,3,0
22398,111,5,26,6,42,3,33,1,2,2,66,23,2,0,3,0
22399,80,5,17,1,13,3,17,0,0,1,22,19,0,0,0,3
22401,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
22403,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22404,206,13,43,14,62,9,44,4,14,3,92,49,0,0,0,0
22405,38,1,7,0,9,0,1,1,2,0,19,13,6,0,1,1
22407,37,1,3,1,7,2,5,1,1,0,7,8,0,0,0,0
22408,199,10,44,0,71,7,42,2,8,2,108,45,0,0,5,2
22410,143,11,31,13,43,8,39,2,9,2,77,32,0,0,0,0
22411,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22412,140,6,29,0,55,3,35,1,2,2,77,26,2,0,7,0
22413,66,3,15,0,15,2,23,1,3,2,34,18,0,0,6,1
22414,193,3,27,0,15,0,11,0,0,0,52,30,9,0,0,5
22415,116,4,27,0,25,4,27,0,0,3,45,26,0,0,12,1
22417,194,9,58,0,55,5,35,4,19,3,120,61,9,0,35,0
22418,516,11,80,0,215,4,48,5,17,2,390,91,28,0,2,18
22420,35,2,8,1,15,1,6,1,4,0,18,9,0,0,0,0
22423,86,5,24,6,29,3,30,1,2,2,41,18,2,0,3,0
22425,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22427,230,11,48,0,66,8,52,6,17,2,111,59,0,0,15,3
22429,260,13,34,0,121,9,37,5,12,1,126,44,0,0,0,6
22430,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22432,514,18,82,0,208,19,89,7,37,2,264,107,25,0,0,5
22433,193,3,25,0,61,0,12,0,0,0,127,32,32,0,0,1
22435,128,2,21,0,41,6,43,2,6,1,92,23,17,0,1,0
22436,272,5,52,0,104,4,49,4,32,1,143,64,13,0,2,0
22437,62,2,12,0,14,2,15,0,0,1,34,18,0,0,7,0
22438,90,4,14,0,43,2,21,1,4,1,35,15,2,0,0,0
22440,237,1,20,0,106,7,26,3,9,0,202,46,9,0,4,1
22441,459,3,48,0,228,7,40,4,23,1,376,98,0,0,15,0
22443,123,4,27,0,38,6,34,0,0,3,63,27,0,0,6,1
22444,919,8,140,4,272,4,28,4,67,0,581,174,260,0,19,28
22445,91,3,16,0,24,0,24,1,3,0,43,32,2,0,1,4
22446,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22449,100,17,102,0,182,14,91,10,41,2,279,151,0,0,40,3
22450,349,16,51,21,95,12,61,10,38,3,109,74,1,0,0,1
22451,106,7,21,0,38,5,28,1,3,2,58,21,0,0,8,0
22452,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22453,114,4,28,0,37,4,34,3,13,2,55,28,0,0,0,3
22456,72,3,17,0,23,6,36,3,9,1,11,18,0,0,6,1
22457,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22458,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22459,148,5,30,10,48,9,42,3,13,2,71,32,0,0,6,0
22460,110,12,22,2,42,7,31,9,14,1,27,26,3,0,2,1
22462,31,4,8,0,6,2,15,1,2,1,6,7,0,0,2,0
22463,142,3,21,0,58,9,64,6,19,0,55,28,5,0,3,0
22464,86,2,16,0,31,2,16,1,3,1,53,22,0,0,7,2
22467,150,3,31,1,40,1,11,1,17,0,43,32,5,0,0,0
22468,63,5,16,2,18,4,23,1,3,1,20,11,0,0,0,2
22470,111,4,18,8,44,4,27,1,5,1,58,19,2,0,0,2
22471,130,9,25,5,40,5,31,2,11,1,62,28,6,0,0,0
22472,104,7,23,6,29,3,29,1,1,2,50,22,0,0,1,0
22475,13,2,4,0,3,0,1,0,0,0,2,4,0,0,0,2
22476,255,3,36,0,103,7,49,4,14,2,170,56,5,0,7,12
22477,157,9,34,2,50,8,38,1,3,1,77,29,6,0,0,0
22478,86,5,24,0,35,3,30,1,2,2,42,18,2,0,6,0
22482,63,4,15,0,19,2,22,0,0,2,29,10,0,0,6,1
22485,93,3,14,5,48,4,15,1,7,0,72,17,0,0,0,2
22486,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22489,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22490,97,5,23,7,39,4,30,1,2,2,60,17,2,0,6,0
22491,108,7,24,9,33,4,31,1,3,2,54,22,0,0,0,1
22492,316,13,51,0,123,8,70,10,28,2,168,64,5,0,11,16
22493,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22494,17,1,4,0,3,0,0,0,0,0,11,6,5,0,1,0
22495,317,2,30,11,122,9,45,10,30,0,149,57,22,0,1,0
22496,80,3,17,0,29,2,26,2,5,2,47,15,0,0,4,0
22497,870,4,128,0,322,1,35,9,77,0,706,169,257,0,5,32
22499,48,1,6,0,12,2,14,0,0,1,28,10,0,0,2,0
22501,428,17,56,0,214,13,68,7,34,2,290,75,0,0,0,1
22502,89,1,14,4,29,3,22,1,6,1,50,19,2,0,0,0
22503,149,3,24,0,46,6,6,1,0,0,58,40,6,0,16,0
22505,246,17,50,0,76,10,53,6,19,2,95,62,0,0,5,3
22507,43,2,5,0,17,2,12,0,0,0,21,4,1,0,0,1
22509,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22511,136,4,29,9,37,7,37,0,0,3,71,30,0,0,6,1
22513,46,2,7,0,20,4,19,1,4,0,17,11,0,0,0,0
22515,285,12,51,0,131,11,50,4,26,2,139,55,0,0,0,0
22516,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22517,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22518,72,4,14,2,24,2,16,2,7,0,36,19,0,0,0,1
22519,359,5,40,12,79,4,54,2,9,1,100,47,42,0,0,14
22520,169,2,27,0,46,2,15,0,0,0,60,30,39,0,3,1
22521,226,14,47,0,75,8,55,3,14,2,77,46,0,0,16,3
22523,84,5,24,5,29,3,30,1,2,2,40,18,2,0,6,1
22524,199,5,38,0,65,9,46,2,8,2,123,38,13,0,0,2
22525,25,1,6,0,11,0,0,1,3,0,12,10,4,0,0,1
22526,239,15,51,9,75,5,45,3,17,2,82,63,0,0,0,0
22528,94,4,19,2,34,2,21,1,6,1,50,21,0,0,4,5
22529,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22530,52,5,14,0,13,2,13,0,0,1,20,10,0,0,0,2
22531,86,5,14,7,31,7,14,5,13,0,31,27,0,0,0,0
22533,58,4,12,1,21,1,9,1,2,0,31,11,0,0,0,4
22535,194,9,30,10,51,5,39,2,8,2,73,34,0,0,0,1
22539,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22540,269,8,41,12,59,7,50,4,13,3,72,39,8,0,0,1
22541,24,1,4,0,10,0,0,1,1,0,8,9,0,0,0,4
22544,284,13,44,20,81,11,49,5,12,2,101,56,10,0,0,2
22545,1260,28,171,41,290,38,217,14,56,4,442,227,81,1,0,11
22549,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22552,74,5,19,2,25,2,15,1,2,1,58,11,0,0,3,4
22554,4,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0
22555,166,7,30,2,57,4,31,2,9,1,79,34,2,0,1,1
22558,160,4,25,12,53,9,40,2,8,2,107,27,0,0,0,6
22560,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22561,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22562,452,7,93,0,162,4,106,3,33,2,276,147,0,0,24,0
22563,178,12,35,0,82,12,43,5,20,2,81,39,0,0,0,5
22565,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22566,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22567,166,9,33,0,65,6,42,6,17,2,62,45,0,0,4,1
22568,100,3,14,5,27,4,14,1,2,0,44,17,0,0,0,0
22569,151,5,30,11,49,9,42,3,13,2,72,32,0,0,6,0
22570,162,8,33,8,46,4,40,3,11,2,65,38,0,0,0,0
22571,118,4,24,4,35,4,14,4,5,0,47,31,0,0,0,2
22572,48,2,13,0,11,2,22,0,0,2,22,11,0,0,6,0
22573,84,7,23,0,24,2,23,2,4,2,43,23,0,0,4,0
22574,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22576,108,7,24,9,33,4,31,1,3,2,54,22,0,0,0,1
22577,218,7,34,13,74,7,51,5,17,2,112,37,3,0,1,3
22578,326,14,66,2,83,8,74,1,3,1,87,66,18,0,0,0
22580,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22581,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,2
22582,355,2,33,0,100,0,3,0,0,0,235,87,12,0,0,27
22583,171,6,34,0,72,7,45,4,19,2,96,42,0,0,8,0
22584,70,5,18,1,25,3,19,2,7,1,38,16,0,0,0,0
22586,138,4,29,9,36,6,37,0,0,3,74,31,0,0,6,3
22587,179,10,29,13,48,7,36,3,7,2,67,30,0,0,0,0
22589,443,11,55,0,165,12,93,16,25,2,199,96,11,0,0,7
22590,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22591,121,8,26,8,39,3,39,2,5,2,63,25,0,0,0,2
22593,210,5,27,13,67,12,35,3,14,0,92,47,16,0,0,0
22594,159,9,27,12,39,7,33,3,6,2,55,27,0,0,0,0
22596,62,4,13,0,15,2,23,0,0,2,29,20,0,0,5,0
22597,32,2,5,2,12,1,7,0,0,0,21,7,0,0,0,1
22598,144,9,31,0,51,7,44,3,11,3,60,35,0,0,0,3
22599,182,6,24,8,42,7,39,3,13,1,51,27,0,0,1,2
22601,150,10,31,14,40,8,37,3,11,3,62,34,0,0,0,2
22604,172,5,41,0,51,4,30,3,8,3,85,47,0,0,12,2
22605,35,4,11,2,11,1,13,1,3,0,13,7,0,0,0,0
22607,1386,27,213,0,347,33,259,12,46,3,522,287,177,0,7,35
22608,299,11,63,0,72,8,45,5,21,1,126,81,7,0,23,0
22609,74,3,16,4,23,2,21,2,5,1,33,22,0,0,0,0
22612,171,8,29,14,49,8,42,5,15,2,78,40,0,0,0,0
22613,297,2,86,0,88,4,104,4,28,2,130,78,7,0,6,5
22614,134,6,26,9,49,4,35,2,2,2,83,28,2,0,0,1
22615,169,7,25,0,64,6,40,4,11,3,90,26,0,0,4,17
22616,96,5,24,0,40,3,30,1,2,2,53,20,2,0,6,0
22619,70,5,17,1,21,1,18,1,2,0,31,14,11,0,1,2
22621,141,6,31,0,25,2,32,0,2,2,53,30,0,0,4,4
22622,196,5,32,11,62,10,43,3,16,2,136,50,0,0,6,0
22624,240,10,38,12,46,8,42,5,16,3,58,40,0,0,0,0
22625,309,2,21,0,111,9,30,7,15,1,171,46,24,0,3,14
22628,98,5,19,0,34,6,32,3,9,2,44,20,0,0,5,1
22629,313,18,65,14,113,10,53,3,22,2,125,67,0,0,0,0
22632,36,2,5,0,16,2,12,0,0,0,20,4,1,0,0,1
22633,100,11,53,0,76,9,59,6,22,2,124,66,0,0,18,3
22634,293,5,40,0,143,12,58,1,10,2,183,43,0,0,8,10
22638,104,1,13,0,50,1,8,1,3,0,49,23,0,0,5,0
22639,870,4,128,0,322,1,35,9,77,0,706,169,257,0,5,32
22641,257,9,37,12,66,8,49,3,13,3,79,53,0,0,1,0
22643,200,5,25,0,90,5,16,5,18,0,114,47,0,0,1,0
22644,95,3,18,0,32,2,33,1,3,2,50,24,0,0,4,2
22645,67,4,17,0,21,2,22,0,0,2,35,12,0,0,6,0
22647,105,4,12,0,45,0,7,2,3,0,136,25,0,0,0,2
22648,111,4,18,8,44,4,27,1,5,1,58,19,2,0,0,2
22651,504,6,48,0,66,8,71,5,12,1,115,70,38,0,23,0
22655,63,4,13,2,20,2,8,1,3,0,28,12,0,0,3,2
22656,85,5,24,0,35,3,30,1,2,2,40,18,2,0,6,2
22657,677,14,154,0,259,2,113,4,56,2,366,191,9,0,0,0
22658,16,1,2,0,5,0,4,0,0,0,11,3,0,0,0,1
22659,28,3,6,1,9,1,8,1,1,0,9,5,0,0,0,1
22660,870,4,128,0,322,1,35,9,77,0,706,169,257,0,5,32
22661,80,3,18,0,38,0,15,1,7,0,78,15,0,0,0,1
22662,122,9,22,0,43,4,27,4,7,2,59,23,0,0,8,1
22663,85,5,24,6,29,3,30,1,2,2,40,18,2,0,6,3
22664,18,1,2,2,4,1,5,0,0,0,7,2,0,0,0,2
22668,113,4,21,7,46,3,26,1,1,2,81,20,0,0,0,0
22669,383,9,61,7,71,7,41,5,19,0,90,46,4,0,0,9
22670,138,3,28,7,55,2,37,2,17,3,81,33,10,0,0,0
22672,100,3,16,0,53,6,13,3,13,0,66,25,11,0,2,4
22674,90,7,19,6,23,3,27,2,2,2,42,18,0,0,4,0
22676,195,6,26,0,75,6,17,4,12,0,102,35,0,0,10,0
22677,100,13,87,0,145,11,75,7,33,2,219,117,0,0,38,0
22679,259,16,62,0,83,14,75,4,21,2,67,53,20,0,0,0
22680,204,3,22,0,73,4,22,7,15,1,108,35,0,0,1,11
