_id,FunctionDefinitions,Function calls,ExpressionStatements,EventDefinitions,ElementaryType_addresses,Modifier_Definitions,Modifier_Invocations,Approvefunction_Definitions
112211,19,6,19,4,27,1,2,2
112212,74,0,150,12,82,8,38,4
112213,19,6,21,2,24,0,0,2
112214,29,7,116,6,36,2,10,0
112215,36,8,43,3,25,4,11,0
112216,35,0,74,7,45,4,20,2
112217,24,0,35,3,30,1,2,2
112218,20,0,15,2,21,1,2,2
112219,46,7,149,5,50,2,21,2
11222,19,0,25,4,26,1,2,2
112220,8,0,30,2,14,0,0,1
112221,19,0,33,2,12,3,8,0
112223,14,0,14,1,13,0,4,0
112224,24,1,21,1,12,2,10,0
112225,30,10,48,9,42,3,13,2
112226,14,0,16,2,22,0,0,2
112228,10,0,10,1,8,0,0,0
112229,13,0,16,2,22,0,0,2
11223,16,17,71,7,19,3,11,1
112230,65,0,118,12,87,3,14,2
112231,17,0,21,2,24,1,1,2
112232,9,0,30,4,14,0,0,1
112233,14,0,24,2,23,0,0,2
112234,28,0,90,4,27,2,9,0
112236,11,0,19,2,15,0,0,1
112238,20,5,50,4,36,2,6,1
112239,31,0,65,5,29,4,10,0
112242,49,2,125,3,27,1,5,0
112243,24,0,35,3,30,1,2,2
112244,62,0,113,21,92,1,12,1
112245,35,12,74,7,46,6,13,2
112246,24,0,42,6,40,2,6,2
112247,63,0,76,9,80,4,3,1
112248,24,0,35,3,30,1,2,2
11225,59,21,96,15,66,9,31,3
112250,53,0,81,7,58,4,23,3
112252,20,0,32,4,29,1,1,2
112253,3,0,8,0,4,0,0,0
112254,16,0,21,4,21,2,4,2
112257,27,8,30,6,34,0,0,3
112259,17,7,36,5,22,5,7,0
112260,8,0,27,2,14,0,0,1
112261,10,0,17,2,14,0,0,1
112262,35,0,95,3,24,1,10,0
112264,128,0,321,1,35,9,77,0
112265,14,0,42,2,23,0,0,2
112267,44,0,99,9,49,2,10,2
112269,6,0,5,0,1,0,0,0
11227,41,15,57,10,51,4,16,5
112272,73,0,178,8,61,7,21,2
112273,9,2,21,2,23,0,0,0
112275,64,6,96,4,65,0,1,2
112276,2,0,2,0,2,0,0,0
112277,12,0,22,2,19,1,3,1
112279,7,0,7,0,12,0,0,0
11228,13,2,20,2,8,1,3,0
112280,34,0,240,0,17,0,0,0
112282,5,0,16,2,12,0,0,0
112283,16,0,41,0,15,0,0,0
112284,112,21,190,12,129,3,9,4
112286,68,0,116,13,53,4,33,3
112287,14,0,26,2,24,0,0,2
112288,24,0,35,3,30,1,2,2
112289,24,0,35,3,30,1,2,2
112290,10,0,15,2,18,0,0,1
112291,39,8,46,3,28,4,13,0
112292,21,6,23,2,26,0,0,2
112293,18,0,19,2,22,0,0,2
112294,14,0,24,2,23,0,0,2
112296,34,0,63,2,38,3,15,2
112297,7,0,29,0,14,0,0,1
112298,24,8,30,4,32,1,2,2
112299,20,4,30,3,21,1,2,1
112301,24,0,35,3,30,1,2,2
112302,3,2,10,2,10,0,0,0
112303,58,0,116,14,73,5,25,3
112304,20,0,24,0,8,0,0,0
112306,12,0,19,2,22,0,0,2
112308,63,16,115,11,57,6,37,3
112309,52,5,81,9,54,3,11,1
11231,27,11,43,9,39,4,13,2
112310,19,0,25,2,24,1,1,2
112311,14,0,24,2,23,0,0,2
112312,2,0,13,0,7,0,0,0
112313,10,0,30,2,17,0,0,1
112314,14,0,23,2,23,0,0,2
112316,12,0,19,2,22,0,0,2
112317,12,0,27,2,21,0,0,1
112318,35,0,93,10,47,1,8,2
112319,45,19,71,13,40,5,27,2
112320,24,0,35,3,30,1,2,2
112321,49,9,129,7,57,4,24,2
112322,21,4,80,6,38,1,2,1
112323,20,0,32,4,29,1,1,2
112324,22,0,20,2,23,2,3,2
112326,36,15,52,9,42,5,14,2
112327,25,0,55,4,22,1,2,0
112329,20,0,16,4,26,1,0,2
11233,13,2,20,2,8,1,3,0
112331,37,0,50,6,28,1,7,1
112333,24,0,41,7,27,3,11,2
112335,3,0,8,0,4,0,0,0
112336,31,15,67,17,46,6,18,1
112338,27,0,36,5,32,0,0,3
112339,23,0,24,2,23,2,4,2
11234,13,0,15,2,23,0,0,2
112340,14,0,29,4,14,0,0,1
112341,48,0,89,10,56,2,13,2
112342,23,0,45,5,31,3,9,2
112343,14,0,24,2,23,0,0,2
112345,34,0,76,6,33,4,15,1
112347,41,0,95,9,52,2,9,2
112349,24,0,35,3,30,1,2,2
11235,22,4,29,6,25,1,3,1
112350,36,12,55,7,41,3,12,2
112352,36,0,79,3,42,4,19,2
112353,27,0,38,3,26,3,6,2
112355,32,7,50,8,33,5,12,1
112356,25,9,58,4,18,2,13,0
112358,14,0,24,2,23,0,0,2
112359,8,0,32,2,13,3,9,1
112360,14,0,24,1,10,0,0,0
112362,25,0,21,3,27,0,0,2
112363,36,0,53,7,43,4,7,2
112364,24,0,35,3,30,1,2,2
112365,14,0,24,2,23,0,0,2
112368,14,0,16,2,22,0,0,2
112369,24,0,35,3,30,1,2,2
11237,5,0,16,2,5,0,0,0
112371,30,10,48,9,42,3,13,2
112372,17,0,68,9,26,9,22,0
112373,42,2,66,3,19,4,18,0
112374,82,19,176,17,64,6,13,0
112375,14,1,23,1,11,1,4,0
112377,4,0,3,0,1,0,0,0
112378,36,6,50,7,27,4,17,1
112379,47,0,133,11,40,6,29,3
11238,13,2,20,2,8,1,3,0
112381,20,0,30,2,33,0,0,2
112382,14,0,24,2,23,0,0,2
112383,85,0,261,11,32,6,36,2
112384,169,5,389,5,49,5,73,0
112386,18,0,51,3,24,1,5,1
112387,32,4,107,3,17,2,11,0
112388,6,0,22,2,7,1,1,0
112389,8,0,15,2,17,1,2,1
11239,43,12,74,8,84,1,7,2
112390,27,8,30,6,34,0,0,3
112391,62,0,137,19,76,1,2,2
112393,24,0,58,2,49,1,2,1
112394,19,7,47,6,20,0,0,0
112395,8,0,15,2,17,1,2,1
112397,72,0,155,7,62,3,10,1
112398,12,5,31,3,14,1,6,0
112399,17,0,31,2,18,1,3,1
112400,11,0,19,2,15,0,0,1
112402,36,0,103,6,42,5,24,2
112404,24,0,40,3,30,1,2,2
112405,14,0,29,4,14,0,0,1
112407,24,6,34,3,30,1,2,2
112408,14,0,62,5,16,1,6,0
11241,12,4,28,6,16,1,2,0
112411,27,0,95,11,36,7,22,0
112412,27,10,36,6,31,3,7,2
112414,5,0,8,0,2,0,0,0
112415,29,0,72,4,29,3,7,2
112416,20,0,56,4,28,1,6,1
112418,24,0,40,3,30,1,2,2
112419,35,3,29,3,16,4,9,0
11242,13,2,20,2,8,1,3,0
112420,25,0,35,5,22,4,10,1
112422,24,0,35,3,30,1,2,2
112423,37,0,53,6,42,1,4,2
112424,8,0,13,6,7,0,0,0
112425,29,10,46,9,42,3,13,2
112426,2,0,1,0,2,0,0,0
112427,42,14,66,14,53,4,17,0
11243,13,2,20,2,8,1,3,0
112430,44,0,116,10,52,3,28,2
112431,27,6,46,3,33,1,5,2
112432,29,7,42,7,40,4,11,2
112434,24,0,41,7,32,1,2,2
112435,8,0,16,2,17,1,2,1
112436,27,8,40,5,35,1,3,2
112437,14,0,24,2,23,0,0,2
112439,29,9,69,5,35,3,2,2
11244,14,2,27,2,13,1,3,0
112440,72,8,109,6,68,4,9,2
112442,14,0,23,2,23,0,0,2
112443,35,0,78,8,45,4,12,2
112444,25,9,36,4,37,5,16,2
112445,24,0,35,3,30,1,2,2
112447,20,0,32,4,29,1,1,2
112448,24,0,44,8,36,3,7,2
11245,7,3,29,1,9,1,2,0
112450,30,19,123,13,28,12,37,0
112451,44,0,99,9,49,2,10,2
112452,40,2,62,2,24,1,1,0
112453,63,0,169,16,81,13,53,3
112454,19,0,75,3,22,1,7,1
112455,21,17,55,12,36,4,11,1
112456,10,0,35,2,17,0,0,1
112457,20,0,33,4,27,1,2,2
112459,16,18,77,2,20,4,8,1
112461,30,10,48,9,42,3,13,2
112463,19,0,25,4,26,1,2,2
112464,12,0,16,0,12,0,0,1
112466,14,3,27,3,13,2,5,0
112467,17,0,22,1,20,1,9,0
112469,56,15,110,8,59,4,59,2
11247,4,0,8,0,5,1,2,0
112470,5,0,16,2,12,0,0,0
112471,13,0,16,2,22,0,0,2
112472,16,0,23,5,21,1,6,1
112473,25,0,57,5,24,1,7,1
112475,18,5,29,5,21,2,2,0
112477,48,11,51,6,49,6,20,3
112478,3,0,8,0,4,0,0,0
112479,15,7,44,6,16,4,4,0
11248,23,0,24,2,23,2,4,2
112480,13,0,19,2,15,0,0,1
112481,14,0,24,2,23,0,0,2
112482,23,0,24,2,23,2,4,2
112483,213,0,347,33,259,12,46,3
112484,13,2,21,5,11,2,2,0
112485,24,9,33,4,31,1,3,2
112486,14,0,24,2,23,0,0,2
112487,31,12,50,7,37,3,6,2
112488,50,0,140,9,68,7,16,2
11249,29,1,115,1,25,3,12,0
112492,31,0,64,6,38,2,4,2
112493,14,0,16,2,22,0,0,2
112494,24,0,35,3,30,1,2,2
112495,14,0,24,2,23,0,0,2
112496,27,12,39,7,33,3,6,2
112497,33,5,52,2,47,1,1,2
112499,21,0,37,2,28,3,5,2
112500,14,0,23,2,23,0,0,2
112501,4,0,5,0,5,0,0,0
112502,2,0,5,0,2,0,0,0
112503,32,0,47,7,41,3,11,3
112504,37,0,60,5,42,3,4,2
112505,24,0,35,3,30,1,2,2
112506,48,0,122,5,73,4,13,2
112507,11,0,19,2,15,0,0,1
112509,21,6,32,2,27,2,3,2
11251,11,0,18,1,14,2,6,0
112510,14,0,23,2,23,0,0,2
112512,20,0,16,2,23,1,2,2
112513,30,10,48,9,42,3,13,2
112514,29,13,44,8,38,4,11,2
112515,19,0,25,4,26,1,2,2
112516,9,0,20,1,14,1,5,0
112517,23,0,44,7,30,3,9,2
112518,18,0,142,5,20,0,0,0
112519,18,7,44,3,24,1,5,1
11252,5,0,10,0,7,2,3,0
112522,29,0,68,2,36,5,17,0
112523,25,7,28,4,30,1,3,2
112524,250,0,45,2,112,7,2,1
112527,19,5,25,2,24,0,0,2
112528,14,0,16,2,22,0,0,2
112530,18,8,44,4,27,1,5,1
112531,14,0,23,2,23,0,0,2
112532,28,0,86,7,28,3,12,1
112533,14,0,16,2,22,0,0,2
112535,30,0,68,5,29,4,9,0
112537,29,0,47,6,35,2,5,2
112538,13,0,16,2,22,0,0,2
112539,24,0,35,3,30,1,2,2
11254,59,10,110,11,72,3,8,2
112540,14,0,23,3,17,0,0,0
112543,23,0,45,4,29,2,5,2
112544,18,0,50,2,23,2,3,1
112545,17,5,20,2,23,0,0,2
112546,66,0,187,4,40,5,13,2
112548,18,8,44,4,27,1,5,1
11255,23,7,57,3,25,1,9,1
112550,14,0,24,2,23,0,0,2
112551,31,0,51,7,44,3,11,3
112552,20,5,26,5,16,1,6,0
112553,5,0,17,2,12,0,0,0
112555,39,0,69,7,42,6,26,3
112557,75,0,23,3,82,3,8,2
112558,2,0,2,0,1,0,0,0
112563,29,0,52,6,36,1,5,2
112564,14,0,16,2,22,0,0,2
112567,17,0,23,2,12,1,4,0
112568,30,10,48,9,42,3,13,2
112571,14,0,23,2,23,0,0,2
112572,14,0,23,2,23,0,0,2
112573,23,0,31,2,29,1,3,2
112577,4,0,13,0,2,1,1,0
112578,31,0,46,5,38,3,10,2
112579,15,0,15,2,23,1,3,2
11258,2,0,9,1,4,0,0,0
112580,35,0,81,5,41,2,10,2
112581,29,0,29,5,29,0,0,1
112582,25,0,41,4,34,2,5,2
112583,82,10,158,6,73,6,38,2
112584,23,0,47,2,18,0,0,1
112585,60,6,83,7,74,4,12,2
112589,17,0,3,0,33,1,3,0
112590,24,0,40,3,30,1,2,2
112591,22,6,43,4,33,1,2,2
112592,8,0,6,2,15,1,2,1
112593,33,13,102,11,38,6,30,1
112594,37,12,140,9,39,1,3,2
112596,27,8,30,6,34,0,0,3
112597,11,0,19,2,15,0,0,1
112598,14,0,24,2,23,0,0,2
112599,33,0,59,9,48,3,13,3
112600,15,5,31,4,17,1,2,0
112603,47,6,77,8,32,0,0,1
112605,59,0,22,3,67,3,7,2
112606,14,0,24,2,23,0,0,2
112608,24,0,35,3,30,1,2,2
112609,30,9,57,5,40,1,7,2
11261,23,0,38,4,31,1,4,2
112610,293,19,540,46,317,15,86,5
112612,28,0,53,4,28,6,12,2
112613,62,9,191,8,35,4,27,0
112615,28,10,53,6,36,4,9,2
112619,4,1,5,1,5,0,0,0
112620,8,0,39,0,4,0,0,0
112621,18,0,21,2,24,1,1,2
112623,24,0,35,3,30,1,2,2
112624,14,0,17,2,22,0,0,2
112625,34,14,45,9,39,5,15,3
112626,2,0,5,0,2,0,0,0
112627,32,3,47,4,27,4,9,0
112628,18,0,52,3,24,1,5,1
11263,16,0,25,0,7,0,0,0
112630,14,0,29,4,14,0,0,1
112631,4,0,11,0,4,0,0,0
112632,26,0,30,8,34,4,10,2
112634,8,0,15,2,17,1,2,1
112639,59,0,107,9,43,8,27,1
11264,13,2,20,2,8,1,3,0
112640,1,0,10,0,17,0,0,0
112642,27,0,38,6,34,0,0,3
112643,10,4,43,4,12,1,2,0
112645,13,5,20,2,17,0,0,1
112646,21,6,25,2,24,0,0,2
112647,5,0,7,0,4,1,1,0
112649,35,3,31,3,16,4,9,0
11265,19,0,30,4,25,2,4,2
112650,13,0,12,3,16,0,0,1
112652,114,0,280,20,107,7,34,2
112653,5,0,17,2,12,0,0,0
112654,27,0,43,3,27,0,0,2
112655,24,0,35,3,30,1,2,2
112656,63,0,149,21,57,2,26,2
112657,29,0,154,4,40,1,11,0
112658,13,5,10,2,23,0,0,2
112659,24,6,29,3,30,1,2,2
11266,24,5,41,4,31,2,12,2
112661,18,0,25,2,22,0,0,2
112662,19,0,25,4,26,1,2,2
112663,66,9,122,8,46,2,5,2
112665,31,6,81,4,42,3,3,2
112666,17,0,24,2,23,0,0,2
112667,17,0,20,2,23,1,1,2
112668,40,0,50,8,39,2,11,2
112669,76,23,93,17,97,9,33,4
11267,32,0,53,8,29,4,11,2
112670,15,0,53,4,26,2,4,1
112671,24,0,40,5,30,3,9,3
112673,8,0,27,2,14,0,0,1
112674,27,0,41,7,31,1,9,2
112675,15,5,36,3,24,3,7,1
112676,9,2,21,2,3,3,4,0
112679,24,0,35,3,30,1,2,2
11268,53,24,97,13,60,5,14,2
112680,14,0,67,8,13,2,3,0
112682,11,2,14,1,8,0,0,0
112684,14,0,23,2,23,0,0,2
112685,156,0,416,4,43,9,82,0
112686,45,0,124,10,48,13,33,3
112687,24,0,35,3,30,1,2,2
112688,34,0,72,7,45,4,19,2
112689,13,3,28,2,16,2,2,1
11269,13,0,13,2,22,1,0,2
112690,17,4,23,4,20,1,2,0
112691,14,0,24,2,23,0,0,2
112692,13,0,24,2,23,0,0,2
112693,20,0,32,4,29,1,1,2
112695,37,0,84,8,34,3,10,0
112696,14,0,18,0,17,0,0,1
112698,2,0,1,0,0,0,0,0
112699,25,3,99,4,21,1,5,0
11270,42,0,75,5,51,3,5,2
112700,30,0,54,6,35,2,6,2
112703,26,0,65,10,32,3,7,2
112704,36,0,78,7,70,1,10,1
112706,19,0,25,4,26,1,2,2
112707,19,5,26,2,15,0,0,0
112708,13,0,40,5,18,3,7,0
112709,34,9,78,3,37,1,10,2
112710,1,0,3,0,1,0,0,0
112711,14,0,32,6,15,3,7,0
112713,24,0,39,2,12,1,5,0
112714,42,8,59,4,28,4,11,0
112715,21,0,18,2,21,1,2,2
112718,24,0,35,3,30,1,2,2
112719,7,0,15,0,4,0,0,0
11272,69,0,74,11,83,4,20,4
112720,45,14,65,9,53,5,16,3
112721,61,11,89,9,47,3,16,2
112722,37,0,60,5,42,3,4,2
112724,27,8,58,5,35,6,8,2
112726,34,0,28,1,19,4,17,1
112727,8,0,16,2,17,1,2,1
112728,2,1,0,1,1,0,0,0
112729,11,0,19,2,15,0,0,1
11273,17,0,78,9,26,9,22,0
112730,29,0,55,0,21,2,8,0
112731,45,17,61,11,52,7,18,3
112732,76,14,175,13,57,3,17,2
112733,29,3,24,4,35,2,6,2
112734,34,6,53,6,39,5,12,1
112735,24,9,33,4,31,1,3,2
112736,24,0,35,3,30,1,2,2
11274,10,9,46,4,19,1,2,0
112740,63,7,72,7,42,5,19,0
112741,38,0,69,5,30,1,6,2
112742,22,0,32,3,17,1,4,1
112744,14,0,16,2,22,0,0,2
112745,14,0,16,2,22,0,0,2
112746,37,0,98,16,38,7,24,1
112747,67,1,36,1,40,1,7,2
112748,34,11,52,6,42,2,7,2
112749,24,0,35,3,30,1,2,2
11275,49,9,49,4,52,2,8,2
112750,10,0,14,3,2,1,5,0
112751,7,0,25,1,9,0,0,0
112752,8,0,20,2,14,0,0,1
112753,7,5,10,2,16,0,0,1
112754,12,0,25,2,12,1,2,0
112756,51,24,99,15,63,6,14,2
112757,40,0,196,5,41,0,0,1
112758,10,0,20,0,0,0,0,0
112759,31,0,65,8,43,2,8,2
11276,13,2,20,2,8,1,3,0
112760,35,4,65,3,52,1,1,2
112761,31,0,51,7,44,3,11,3
112762,134,0,329,8,60,4,73,1
112764,13,0,34,2,15,2,5,1
112765,16,6,28,3,25,1,1,1
112766,23,0,24,2,23,2,4,2
112767,6,1,33,1,3,0,0,0
112769,11,0,19,2,15,0,0,1
11277,13,2,20,2,8,1,3,0
112770,17,1,33,1,7,3,3,0
112771,39,0,58,8,34,4,10,2
112772,7,0,14,0,4,0,0,0
112773,29,0,96,6,27,4,10,1
112774,13,2,20,2,8,1,3,0
112775,76,0,25,3,82,3,9,2
112776,24,0,35,3,30,1,2,2
112777,24,0,35,3,30,1,2,2
112778,20,0,63,6,25,1,4,1
112779,25,0,33,4,30,1,4,2
11278,60,12,102,11,50,6,12,0
112780,7,0,18,0,4,2,4,0
112781,27,0,37,3,31,0,0,2
112782,20,0,18,0,23,2,8,0
112784,52,5,132,4,45,4,31,2
112787,37,0,62,7,40,5,16,2
112788,16,0,29,2,25,0,0,2
112789,20,0,60,6,26,3,11,1
11279,34,0,53,5,20,3,10,0
112790,52,11,80,6,59,5,15,2
112791,14,0,24,2,23,0,0,2
112793,20,2,18,2,19,1,7,0
112795,27,0,26,4,27,0,0,3
112796,10,6,32,3,17,4,10,1
112797,24,0,35,3,30,1,2,2
112798,35,0,74,7,45,4,20,2
11280,76,14,126,12,83,3,13,2
112801,23,7,57,3,25,1,9,1
112803,242,0,45,2,108,7,2,1
112805,110,3,273,2,30,3,62,0
112806,62,11,210,5,89,8,32,2
112807,27,0,71,3,33,1,1,2
11281,19,2,124,2,12,1,5,0
112810,20,0,32,4,29,1,1,2
112812,93,0,210,12,87,7,13,2
112813,20,4,80,2,8,1,2,0
112815,14,0,22,2,23,0,0,2
112816,17,1,29,1,7,3,3,0
112817,45,0,91,6,36,5,30,2
112818,18,0,51,3,24,1,5,1
112819,45,0,59,8,47,6,16,2
112820,19,0,25,4,26,1,2,2
112821,39,0,56,5,35,6,16,2
112822,24,0,35,3,30,1,2,2
112823,10,0,28,0,5,2,3,0
112824,38,11,79,7,46,3,14,2
112825,10,5,32,5,15,0,0,0
112829,1,0,10,0,3,0,0,0
112830,31,0,51,7,44,3,11,3
112831,58,0,86,4,65,3,10,2
112832,58,26,138,19,68,2,14,2
112833,32,0,71,6,36,4,11,2
112834,53,0,164,13,64,5,23,3
112835,29,10,46,9,42,3,13,2
112837,14,0,24,2,23,0,0,2
112838,3,1,3,2,11,0,0,0
112839,31,9,61,5,32,1,11,1
11284,16,0,15,2,21,0,0,2
112841,64,11,246,5,97,10,38,2
112842,54,0,42,3,38,1,7,1
112844,18,9,44,4,27,1,5,1
112845,14,0,22,2,23,0,0,2
112846,39,0,69,5,46,3,6,2
112847,18,7,44,3,24,1,5,1
112848,24,0,35,3,30,1,2,2
112849,24,0,35,3,30,1,2,2
11285,66,0,136,16,55,5,31,2
112851,46,0,68,7,41,0,6,0
112853,28,1,39,4,34,3,7,1
112855,46,4,85,7,71,8,18,2
112856,18,3,20,2,20,1,7,0
112857,14,0,18,2,23,1,1,2
112859,12,5,37,4,16,1,3,1
11286,37,4,46,5,13,0,0,0
112861,29,0,48,5,33,2,5,2
112862,18,0,52,3,24,1,5,1
112863,9,0,32,0,8,0,0,0
112864,24,0,35,3,30,1,2,2
112865,15,4,24,4,21,1,1,0
112867,14,0,23,2,23,0,0,2
112868,11,1,26,4,37,0,0,1
112870,19,0,25,4,26,1,2,2
112871,11,0,28,2,11,1,2,0
112872,21,0,22,3,14,1,2,1
112873,41,0,95,9,52,2,9,2
112875,25,1,36,3,31,1,2,3
112876,29,9,43,5,33,4,10,2
112877,20,0,32,4,29,1,1,2
112878,20,8,32,6,26,3,9,2
112880,14,0,24,2,23,0,0,2
112882,23,0,37,5,29,3,8,3
112883,28,0,58,8,29,5,13,2
112886,20,0,32,4,29,1,1,2
112888,32,0,65,7,43,3,16,2
112890,47,0,84,8,48,3,20,2
112891,5,0,16,2,12,0,0,0
112892,34,0,53,5,20,3,10,0
112893,43,0,95,5,55,7,14,2
112894,32,12,74,8,42,6,18,2
112897,32,0,59,6,43,5,14,3
112898,30,11,49,9,42,3,13,2
112899,27,5,47,6,31,5,12,1
11290,17,0,22,2,23,0,0,2
112900,18,0,29,2,19,1,3,1
112903,17,0,21,2,23,0,0,2
112904,67,0,124,10,77,5,23,2
112905,12,0,19,2,22,0,0,2
112906,25,15,44,6,31,4,7,2
112909,27,0,41,7,31,1,9,2
11291,57,21,121,13,60,3,13,2
112910,9,0,20,3,12,2,3,0
112913,17,0,39,2,20,1,3,1
112914,70,10,195,9,36,3,26,0
112915,14,0,16,2,22,0,0,2
112916,14,0,16,2,22,0,0,2
112917,26,0,80,6,20,6,21,0
112918,22,0,33,4,30,1,5,2
112919,18,7,44,3,24,1,5,1
11292,87,0,145,11,75,7,33,2
112920,19,6,21,2,24,0,0,2
112921,33,0,57,5,44,3,4,2
112922,12,0,19,2,22,0,0,2
112923,11,1,19,1,8,1,2,0
112924,9,0,27,2,16,0,0,1
112925,75,18,107,17,60,7,18,0
112926,24,0,35,3,30,1,2,2
112928,61,0,191,8,60,4,18,2
112930,23,7,53,6,32,3,9,2
112931,271,19,412,36,347,11,67,5
112932,30,0,60,5,43,7,17,3
112933,24,0,35,3,30,1,2,2
112934,115,0,125,16,108,8,42,5
112935,33,0,31,3,34,4,9,1
112936,21,0,37,2,32,3,7,3
112938,12,0,21,0,8,1,3,0
112939,20,5,123,4,16,3,5,0
11294,4,0,15,0,7,0,0,0
112940,63,0,193,16,70,5,32,2
112942,33,9,42,5,40,2,10,3
112944,34,0,72,7,45,4,19,2
112946,10,1,9,3,17,1,3,1
112947,14,0,26,2,26,0,0,2
112948,44,21,144,17,48,4,19,1
112949,135,0,304,5,68,4,69,2
112950,73,0,148,5,57,5,35,2
112951,62,29,135,20,96,8,49,2
112955,14,0,23,2,23,0,0,2
112956,44,0,155,8,73,2,12,1
112957,18,0,50,2,21,1,7,1
112959,36,0,56,5,34,4,13,2
112960,19,0,25,4,26,1,2,2
112961,11,0,17,2,21,0,0,2
112963,22,0,33,5,8,2,6,0
112966,91,0,165,14,69,10,44,2
112968,30,10,34,6,35,3,11,3
112969,10,0,16,2,13,1,4,0
11297,95,15,178,14,116,7,23,4
112971,30,0,56,5,43,1,6,2
112973,25,0,34,3,30,1,2,2
112975,22,0,38,0,10,1,9,0
112976,79,0,164,1,29,6,42,0
112978,16,0,53,1,12,3,10,0
11298,42,0,77,4,51,6,15,2
112980,22,0,37,3,27,0,0,2
112981,43,0,90,9,47,3,16,2
112982,79,12,79,17,70,8,17,2
112983,15,2,21,2,20,0,0,1
112984,27,0,41,7,31,1,9,2
112986,29,8,52,7,42,3,13,2
112987,259,0,74,2,113,10,28,1
112988,28,4,57,5,23,2,10,0
112989,8,0,332,0,7,7,7,0
11299,23,0,36,6,28,2,4,1
112991,22,0,22,2,24,1,2,2
112992,6,2,15,2,12,0,0,0
112993,33,12,39,7,37,3,11,3
112996,26,0,46,5,30,2,6,2
112997,70,9,92,25,94,8,43,3
112998,20,10,54,5,28,1,6,1
112999,54,20,76,11,57,5,15,3
11300,30,10,48,9,42,3,13,2
113000,26,0,110,4,14,4,13,0
113001,26,0,32,1,18,4,11,1
113002,54,15,97,11,43,5,19,0
113003,21,0,35,3,29,2,5,2
113004,18,0,37,0,11,3,8,0
113006,12,0,19,2,22,0,0,2
113007,24,0,35,3,30,1,2,2
113008,7,0,17,2,1,1,5,0
113009,34,0,66,5,28,3,9,0
11301,24,0,35,3,30,1,2,2
113010,6,0,19,3,14,1,4,1
113013,24,0,35,3,30,1,2,2
113014,25,7,27,4,30,1,3,2
113015,19,6,25,2,23,0,0,2
113016,46,11,269,4,36,1,2,2
113017,14,0,29,4,14,0,0,1
113018,33,4,92,7,39,7,10,2
113019,23,0,54,5,28,3,15,2
11302,23,0,59,5,28,3,11,1
113020,14,0,23,2,23,0,0,2
113023,25,0,50,5,24,2,4,0
113024,19,6,23,3,27,2,2,2
113026,14,0,24,2,23,0,0,2
113027,14,0,16,2,22,0,0,2
113028,69,0,163,7,56,8,37,3
113029,7,0,22,1,7,0,0,0
113030,114,14,155,13,70,7,32,2
113032,75,0,229,29,92,15,48,2
113033,21,0,28,2,28,2,5,2
113036,13,0,13,2,21,0,0,2
113037,4,0,7,0,5,0,0,0
113039,6,0,27,0,3,3,3,0
11304,23,1,34,1,19,2,7,0
113040,42,0,83,7,37,2,21,2
113041,19,0,25,2,23,0,0,2
113044,57,9,166,7,32,3,26,0
113045,18,0,51,3,24,1,5,1
113047,22,0,81,5,17,1,5,0
113048,35,0,69,3,29,3,2,2
113049,50,0,113,11,66,6,27,3
113051,28,0,64,8,43,8,17,2
113052,17,0,39,2,20,1,3,1
113053,24,0,35,3,30,1,2,2
113054,16,0,48,4,34,0,0,2
113055,23,0,42,3,33,1,2,2
113056,58,9,172,8,32,3,26,0
113058,27,0,63,5,35,2,9,2
113063,38,14,98,7,56,6,28,3
113064,19,5,25,2,23,1,2,2
113065,30,10,48,9,42,3,13,2
113066,21,0,28,2,27,2,5,2
113067,44,0,129,7,38,4,9,2
113068,32,0,62,5,28,3,10,0
11307,18,0,78,9,27,9,22,0
113070,24,0,39,3,30,1,2,2
113072,38,0,55,5,35,6,16,2
113073,51,7,216,5,34,3,21,0
113074,29,14,49,8,42,5,15,2
113075,117,25,198,20,136,10,38,3
11308,13,2,20,2,8,1,3,0
113080,25,0,25,3,32,0,0,2
113082,55,0,172,5,67,7,22,2
113083,45,0,114,13,47,8,19,2
113085,60,28,138,12,94,5,15,2
113086,46,0,165,9,61,6,21,1
113087,18,0,37,5,26,3,5,1
113088,15,0,86,6,14,3,8,0
113089,20,0,32,4,31,2,2,2
11309,13,2,20,2,8,1,3,0
113091,7,0,12,0,11,0,0,0
113095,20,0,32,4,29,1,1,2
113096,13,0,16,2,22,0,0,2
113097,11,0,40,0,1,0,0,0
113099,16,0,36,2,22,3,8,1
11310,56,0,65,9,46,5,20,1
113100,14,0,24,2,23,0,0,2
113102,25,7,45,6,13,3,7,2
113103,17,0,21,2,24,0,0,2
113105,18,0,51,3,24,1,5,1
113106,24,0,35,3,30,1,2,2
113107,26,12,53,7,42,2,8,2
113108,26,0,52,0,7,1,1,0
113109,18,0,51,3,24,1,5,1
11311,29,10,45,6,34,2,7,2
113110,69,0,94,6,63,4,39,6
113111,23,0,35,3,29,1,2,2
113112,11,0,22,3,20,0,0,1
113113,129,0,300,2,50,5,72,0
113115,17,0,21,2,23,0,0,2
113116,14,3,20,3,6,2,2,0
113118,15,0,29,4,22,3,6,2
113119,43,17,63,12,51,5,20,3
11312,377,62,293,75,182,10,78,1
113120,11,0,19,2,15,0,0,1
113122,29,7,42,7,40,4,11,2
113123,19,0,21,4,26,0,0,2
113125,28,0,37,3,33,1,4,2
113126,7,1,8,1,13,1,1,0
