_id,Contract_definitions
17813,14
17814,7
17816,15
17817,4
17819,27
17820,11
17822,5
17823,4
17824,4
17826,5
17827,4
17828,3
17829,4
17830,2
17831,4
17832,2
17833,2
17836,2
17838,8
17840,9
17841,4
17842,9
17843,7
17844,5
17845,5
17847,2
17848,4
17849,4
17850,10
17851,2
17852,17
17853,1
17854,9
17855,6
17856,7
17857,10
17859,2
17864,12
17865,1
17866,2
17867,2
17868,2
17869,5
17870,4
17871,2
17872,6
17874,3
17875,7
17877,5
17878,6
17879,2
17881,5
17882,2
17884,8
17886,7
17887,5
17888,5
17889,7
17890,3
17891,3
17892,6
17893,4
17895,3
17898,2
17899,5
17900,7
17901,5
17904,1
17905,12
17906,2
17907,4
17911,9
17912,1
17913,5
17914,3
17916,8
17917,5
17922,2
17923,4
17924,6
17925,4
17927,1
17928,6
17929,6
17930,5
17931,12
17934,2
17935,5
17936,1
17937,7
17941,3
17942,4
17943,8
17944,6
17945,11
17947,6
17948,6
17949,3
17952,5
17954,28
17955,5
17956,4
17957,5
17958,12
17959,5
17960,5
17962,4
17963,5
17965,5
17967,11
17970,1
17971,5
17972,5
17973,9
17975,4
17976,3
17977,1
17978,15
17979,4
17980,11
17981,6
17982,5
17983,5
17984,6
17985,1
17987,5
17988,4
17989,5
17991,1
17992,3
17993,3
17994,4
17996,11
17999,1
18000,17
18001,3
18003,11
18004,7
18007,14
18008,2
18009,16
18010,5
18015,2
18018,1
18019,9
18023,2
18024,8
18025,6
18026,3
18027,1
18028,4
18029,5
18030,4
18031,6
18033,16
18036,11
18038,2
18039,7
18040,5
18041,4
18042,4
18045,15
18046,5
18048,10
18049,5
18050,3
18051,4
18052,11
18053,23
18054,7
18056,5
18059,4
18060,8
18061,4
18062,17
18063,17
18065,4
18068,12
18069,4
18073,7
18074,5
18075,3
18076,5
18077,12
18079,4
18080,11
18083,3
18086,1
18087,10
18088,2
18090,11
18091,2
18092,2
18093,6
18096,1
18097,10
18098,4
18099,7
18100,6
18101,7
18102,3
18103,3
18108,5
18110,3
18111,9
18113,22
18114,4
18115,9
18116,2
18119,7
18121,4
18122,4
18123,8
18124,5
18126,4
18127,2
18129,7
18130,11
18131,4
18132,5
18133,2
18135,4
18137,17
18138,4
18139,4
18140,5
18142,5
18143,5
18144,2
18145,3
18146,4
18148,3
18149,4
18150,7
18152,2
18155,5
18157,7
18158,2
18159,3
18161,4
18162,4
18163,24
18164,1
18166,8
18167,8
18168,4
18170,9
18171,5
18175,5
18176,7
18181,4
18183,4
18185,6
18187,1
18188,4
18189,7
18191,4
18193,11
18194,4
18195,4
18196,1
18197,3
18198,3
18199,2
18200,4
18202,8
18206,5
18209,4
18213,5
18214,6
18216,1
18217,10
18218,10
18219,24
18220,4
18222,4
18223,4
18224,8
18225,4
18226,17
18229,3
18230,10
18231,3
18232,9
18233,7
18234,7
18235,8
18236,7
18237,3
18240,5
18241,6
18242,11
18243,4
18245,4
18249,1
18251,6
18252,10
18253,3
18254,5
18255,2
18257,17
18259,3
18260,1
18261,4
18262,4
18263,5
18264,5
18265,5
18266,4
18268,8
18272,4
18274,8
18275,1
18276,5
18277,4
18279,2
18280,19
18281,2
18282,7
18283,3
18284,4
18285,4
18286,1
18288,5
18289,2
18290,9
18291,9
18293,8
18295,7
18300,3
18301,2
18302,4
18303,3
18304,5
18305,2
18306,4
18307,5
18308,3
18309,1
18311,16
18312,2
18313,2
18314,3
18315,3
18317,6
18318,3
18319,6
18320,4
18321,5
18322,11
18324,10
18327,5
18328,5
18329,5
18330,4
18331,2
18334,5
18335,11
18337,6
18338,3
18343,2
18344,19
18346,5
18347,2
18351,5
18353,5
18354,2
18357,3
18358,3
18359,2
18361,3
18362,5
18363,4
18364,1
18365,4
18366,26
18368,25
18369,5
18370,5
18372,4
18374,5
18375,4
18376,5
18382,5
18383,8
18384,2
18385,7
18386,5
18387,3
18388,8
18389,5
18390,2
18391,4
18392,5
18393,5
18394,6
18395,5
18398,12
18399,17
18400,10
18401,1
18402,4
18403,4
18404,7
18405,12
18406,7
18407,5
18409,3
18410,6
18412,2
18413,5
18415,5
18416,5
18418,4
18419,5
18420,11
18422,5
18423,1
18424,4
18425,2
18427,6
18428,4
18429,12
18431,2
18432,4
18433,2
18434,6
18435,7
18437,11
18440,1
18442,5
18443,4
18444,10
18448,4
18451,7
18452,7
18453,4
18454,5
18457,2
18458,4
18460,4
18462,4
18463,5
18465,5
18466,3
18467,5
18470,3
18471,4
18472,1
18473,3
18475,4
18476,4
18477,3
18479,7
18483,1
18485,23
18486,2
18487,4
18488,3
18489,5
18490,7
18492,6
18494,2
18495,4
18496,9
18498,16
18499,5
18501,6
18502,4
18504,17
18506,1
18507,3
18508,5
18509,6
18510,6
18511,5
18513,6
18515,4
18518,5
18519,4
18521,7
18522,9
18523,5
18524,2
18525,1
18526,2
18528,5
18530,3
18531,2
18532,4
18533,2
18534,12
18535,7
18536,4
18538,2
18539,4
18540,1
18541,7
18542,5
18543,8
18544,1
18545,14
18546,7
18547,4
18548,10
18549,9
18551,13
18552,1
18553,3
18554,1
18555,20
18556,4
18557,5
18562,7
18563,4
18564,4
18566,5
18568,11
18569,7
18572,4
18573,1
18574,3
18575,7
18577,2
18578,9
18579,4
18580,2
18581,4
18583,6
18584,5
18587,5
18589,13
18590,11
18591,5
18595,2
18598,17
18599,6
18606,8
18607,4
18608,5
18609,9
18611,5
18613,5
18616,4
18620,5
18622,4
18623,7
18624,4
18626,5
18627,8
18628,5
18630,4
18631,5
18632,9
18633,4
18634,4
18636,4
18638,5
18639,5
18640,3
18641,9
18643,8
18644,2
18645,17
18646,4
18647,5
18649,8
18650,5
18652,7
18653,2
18655,4
18656,8
18657,8
18658,4
18659,5
18662,5
18663,7
18664,19
18666,7
18669,9
18670,18
18671,1
18674,16
18675,4
18676,6
18677,10
18679,4
18680,13
18683,4
18686,3
18688,13
18690,4
18691,1
18693,4
18694,6
18695,24
18696,5
18697,12
18700,4
18701,17
18702,5
18703,6
18704,4
18706,10
18707,5
18708,4
18709,29
18711,4
18715,4
18716,4
18718,1
18719,2
18720,5
18723,2
18724,6
18727,13
18730,4
18731,12
18732,8
18735,4
18736,11
18737,8
18738,4
18739,4
18741,4
18743,17
18744,7
18745,4
18746,3
18748,4
18749,4
18750,12
18751,4
18752,5
18753,10
18754,3
18757,4
18758,3
18759,5
18762,6
18764,4
18765,4
18766,15
18767,4
18769,5
18770,6
18771,1
18772,1
18774,4
18775,2
18776,3
18777,8
18778,2
18780,4
18781,12
18783,6
18784,6
18789,7
18791,10
18793,12
18796,4
18798,1
18799,4
18800,4
18801,2
18802,8
18805,1
18806,6
18807,4
18809,11
18810,2
18812,4
18813,8
18814,5
18815,8
18816,10
18817,7
18818,5
18819,4
18820,17
18821,13
18822,4
18823,2
18824,4
18825,4
18827,3
18828,9
18829,11
18830,11
18831,1
18832,4
18833,2
18834,13
18837,1
18839,4
18840,5
18841,4
18842,16
18844,7
18845,6
18846,10
18850,4
18851,7
18853,2
18854,2
18855,8
18858,6
18860,1
18861,9
18862,2
18864,6
18866,2
18867,2
18868,5
18869,7
18870,6
18871,5
18872,4
18873,4
18874,4
18876,7
18877,2
18878,4
18880,5
18881,4
18882,5
18883,8
18884,4
18885,4
18886,3
18888,2
18889,5
18890,5
18892,8
18893,1
18894,4
18895,11
18896,5
18897,2
18899,4
18900,2
18901,10
18902,2
18903,1
18904,2
18905,9
18906,4
18913,17
18914,9
18915,7
18917,4
18918,5
18921,4
18923,5
18927,6
18928,4
18929,1
18930,6
18934,5
18935,4
18936,12
18937,4
18938,7
18939,4
18940,11
18941,5
18943,6
18945,2
18947,4
18948,5
18949,4
18950,13
18951,3
18952,6
18953,15
18956,4
18957,5
18958,5
18959,4
18960,4
18961,2
18962,11
18963,2
18964,13
18965,5
18966,4
18967,10
18968,3
18971,13
18972,2
18973,7
18974,2
18975,8
18976,5
18979,3
18981,7
18982,2
18985,4
18987,3
18988,4
18989,4
18990,7
18991,2
18993,4
18994,11
18995,9
18996,5
18997,4
18998,5
18999,5
19001,11
19004,11
19005,5
19006,5
19008,5
19009,7
19010,3
19011,6
19012,2
19013,6
19015,10
19017,4
19018,3
19019,4
19020,4
19021,8
19022,4
19024,4
19025,4
19026,2
19027,5
19028,3
19029,4
19031,12
19032,5
19033,5
19034,5
19035,4
19037,3
19038,2
19039,5
19040,4
19041,12
19042,2
19043,2
19044,5
19045,6
19046,4
19047,7
19048,2
19049,5
19050,3
19052,8
19053,5
19054,13
19058,8
19059,3
19062,2
19064,6
19066,5
19067,5
19068,11
19069,5
19070,4
19071,2
19072,17
19074,3
19076,10
19077,4
19078,4
19079,11
19080,2
19081,5
19084,3
19086,5
19087,5
19088,14
19089,4
19090,9
19091,4
19092,11
19093,3
19094,2
19095,4
19096,1
19097,3
19099,3
19101,6
19102,4
19104,5
19105,3
19106,4
19108,5
19109,2
19110,8
19111,4
19112,5
19113,4
19114,5
19115,2
19119,10
19120,5
19122,5
19124,1
19128,3
19129,3
19130,1
19131,7
19132,2
19133,11
19134,5
19135,5
19136,5
19137,1
19138,3
19140,2
19141,4
19143,2
19144,5
19145,5
19146,20
19147,4
19148,4
19149,2
19151,4
19153,4
19154,13
19156,28
19158,2
19159,9
19160,4
19161,2
19162,3
19163,5
19164,2
19165,3
19166,8
19167,6
19168,4
19169,2
19170,5
19171,4
19173,2
19175,4
19176,12
19177,13
19179,4
19180,4
19181,8
19182,9
19183,4
19184,4
19185,9
19188,4
19189,14
19190,5
19191,8
19192,1
19195,4
19197,7
19198,13
19199,9
19200,4
19201,5
19204,2
19205,2
19206,4
19207,5
19208,4
19210,3
19212,4
19213,5
19215,2
19216,7
19217,5
19218,4
19219,2
19220,4
19221,7
19223,6
19224,6
19226,5
19228,2
19229,9
19230,11
19231,12
19232,10
19233,15
19234,5
19235,4
19236,3
19237,5
19238,7
19239,3
19240,13
19241,4
19242,4
19243,4
19244,11
19245,9
19246,11
19248,6
19249,4
19250,4
19251,4
19253,4
19254,4
19255,9
19257,5
19258,1
19259,5
19260,5
19261,5
19262,5
19263,5
19264,2
19267,2
19270,2
19271,8
19272,2
19273,4
19274,5
19276,5
19277,4
19278,5
19279,5
19280,2
19281,14
19282,7
19283,5
19286,25
19287,12
19288,3
19289,5
19291,6
19294,8
19295,14
19296,12
19297,20
19300,5
19301,13
19302,2
19303,4
19304,1
19306,9
19307,2
19308,6
19309,4
19312,2
19315,5
19316,1
19318,2
19319,4
19321,2
19322,1
19323,2
19325,5
19327,1
19328,6
19329,3
19330,5
19331,5
19332,1
19334,5
19336,2
19337,9
19338,1
19339,3
19340,7
19341,5
19342,2
19343,11
19345,7
19346,5
19347,10
19348,5
19349,4
19350,1
19352,2
19356,5
19357,14
19358,4
19359,4
19360,13
19361,6
19362,4
19364,5
19366,2
19367,17
19368,13
19369,5
19373,3
19375,5
19378,2
19379,5
19382,2
19383,2
19384,7
19385,8
19386,7
19387,2
19388,6
19389,3
19390,11
19391,5
19392,6
19393,7
19394,2
19395,4
19397,4
19398,5
19399,3
19400,9
19401,4
19402,14
19403,7
19405,11
19406,5
19408,4
19410,21
19412,5
19413,6
19414,4
19415,5
19417,4
19418,11
19419,15
19420,7
19421,13
19422,15
19425,4
19426,9
19427,13
19428,18
19429,3
19430,4
19432,4
19433,6
19434,10
19435,2
19436,3
19439,1
19440,4
19441,5
19442,7
19444,12
19445,5
19446,5
19447,4
19448,7
19450,2
19451,3
19452,4
19454,8
19455,13
19458,6
19459,1
19461,8
19463,9
19464,6
19466,7
19468,5
19469,1
19470,5
19471,4
19472,3
19473,8
19475,4
19476,3
19479,4
19480,6
19481,15
19482,2
19483,6
19484,4
19485,5
19486,17
19487,6
19488,5
19490,3
19492,5
19493,5
19494,4
19496,6
19497,11
19499,8
19500,5
19502,3
19504,4
19505,3
19506,4
19507,6
19509,4
19510,13
19511,4
19512,5
19513,4
19514,5
19516,9
19517,11
19518,5
19519,4
19520,9
19521,4
19522,5
19523,1
19524,11
19525,12
19528,4
19529,10
19530,19
19532,13
19533,12
19534,5
19535,3
19537,5
19539,6
19540,8
19541,5
19542,8
19543,2
19544,4
19545,5
19546,10
19547,3
19548,2
19549,17
19550,11
19551,3
19554,9
19555,4
19556,5
19557,7
19558,7
19559,3
19560,8
19564,9
19565,3
19566,4
19567,4
19569,4
19570,4
19571,9
19572,2
19577,5
19578,3
19579,10
19580,6
19582,3
19583,4
19584,4
19585,6
19587,2
19589,4
19590,1
19594,11
19596,12
19597,5
19599,9
19600,4
19601,4
19602,11
19605,10
19606,2
19607,3
19608,2
19611,5
19615,20
19618,4
19619,5
19621,5
19622,6
19624,3
19625,9
19626,9
19629,5
19630,2
19632,3
19634,15
19639,11
19640,5
19642,1
19643,4
19645,6
19648,3
19649,6
19650,4
19652,10
19655,1
19656,3
19658,5
19661,5
19664,3
19666,5
19667,4
19670,4
19671,5
19672,6
19673,3
19675,4
19676,5
19678,12
19679,4
19681,6
19682,5
19684,4
19685,9
19686,2
19687,3
19688,3
19689,4
19690,4
19691,3
19693,3
19694,4
19695,7
19697,4
19699,10
19700,4
19702,4
19704,11
19705,4
19706,8
19707,5
19708,9
19710,4
19711,7
19712,14
19713,8
19714,2
19715,9
19717,4
19719,2
19720,2
19721,9
19722,5
19723,3
19724,4
19727,1
19728,3
19729,9
19731,8
19732,4
19735,5
19736,5
19737,11
19738,2
19739,2
19740,4
19741,5
19744,4
19745,2
19746,6
19747,5
19748,4
19749,7
19750,35
19752,6
19754,5
19755,2
19757,2
19758,6
19762,6
19763,2
19764,9
19765,6
19766,4
19768,4
19770,3
19771,4
19773,4
19774,13
19775,5
19778,14
19780,4
19785,1
19786,9
19787,5
19788,4
19789,5
19790,5
19791,2
19792,5
19793,8
19795,3
19798,5
19799,21
19800,8
19801,2
19803,4
19804,12
19805,11
19806,3
19807,10
19808,5
19809,7
19810,8
19811,4
19813,5
19814,8
19815,11
19816,9
19817,5
19818,7
19819,5
19820,1
19822,4
19823,2
19824,3
19825,2
19826,4
19827,11
19828,3
19829,11
19831,5
19832,1
19833,3
19834,4
19836,3
19837,3
19839,3
19840,3
19841,2
19842,5
19843,5
19844,10
19845,14
19846,1
19848,4
19849,4
19850,16
19853,4
19855,4
19856,4
19857,8
19858,11
19859,6
19860,1
19861,9
19862,3
19863,7
19865,18
19867,5
19868,3
19871,4
19872,3
19873,5
19874,11
19877,9
19878,4
19879,4
19880,7
19882,3
19883,11
19884,5
19885,2
19886,4
19888,6
19889,5
19890,6
19893,5
19894,2
19895,2
19896,7
19897,8
19898,4
19899,10
19900,4
19901,2
19903,4
19904,5
19907,5
19909,5
19910,5
19913,5
19914,4
19915,4
19916,3
19917,4
19918,4
19919,7
19920,1
19921,5
19923,1
19925,6
19927,4
19928,8
19929,10
19930,4
19931,2
19932,3
19933,11
19936,4
19938,3
19939,5
19941,4
19942,5
19944,8
19946,5
19947,6
19949,7
19951,11
19952,5
19953,7
19955,4
19956,7
19957,4
19958,5
19959,8
19960,4
19961,1
19962,5
19963,4
19965,10
19966,4
19967,5
19970,8
19971,1
19973,3
19974,6
19975,11
19979,9
19981,4
19982,5
19983,1
19984,6
19986,5
19987,5
19988,5
19989,7
19990,4
19992,1
19993,1
19994,4
19995,4
19996,4
19998,9
19999,5
20003,15
20004,14
20005,4
20007,2
20008,5
20009,4
20012,1
20013,1
20014,5
20016,4
20017,2
20020,11
20022,5
20023,4
20024,3
20026,9
20028,2
20029,2
20032,6
20033,3
20034,6
20036,9
20037,36
20038,8
20043,5
20044,1
20048,4
20049,4
20050,12
20052,3
20053,6
20054,13
20055,15
20056,5
20057,8
20059,7
20060,5
20062,1
20063,11
20065,4
20067,1
20068,5
20069,4
20070,4
20071,5
20073,5
20075,6
20076,4
20077,5
20079,4
20080,12
20081,2
20082,6
20084,4
20085,3
20086,3
20088,2
20089,17
20090,2
20091,20
20092,4
20093,8
20094,5
20095,5
20097,3
20098,6
20099,15
20101,1
20102,4
20103,4
20104,4
20105,2
20106,2
20107,2
20108,5
20109,4
20110,1
20112,11
20113,1
20115,4
20116,7
20117,1
20118,6
20119,4
20120,1
20121,4
20123,13
20124,41
20125,4
20126,4
20127,5
20129,18
20131,3
20132,1
20134,8
20135,6
20136,5
20137,2
20139,9
20140,3
20141,2
20142,2
20143,2
20144,5
20147,2
20148,6
20149,5
20150,5
20152,5
20153,1
20155,4
20156,6
20157,5
20159,3
20160,9
20162,17
20166,4
20169,1
20171,1
20172,10
20174,11
20177,8
20178,4
20179,4
20181,4
20182,2
20184,1
20185,2
20186,5
20190,4
20192,11
20195,3
20196,8
20197,14
20198,8
20199,4
20200,18
20201,6
20202,7
20203,13
20204,2
20205,4
20206,4
20208,4
20210,3
20211,1
20213,3
20215,4
20218,4
20219,5
20220,4
20222,5
20224,2
20227,5
20228,10
20229,5
20232,2
20233,2
20234,4
20235,2
20236,4
20237,5
20238,2
20240,8
20241,2
20242,4
20243,3
20244,2
20247,1
20248,9
20249,3
20250,4
20251,4
20252,4
20253,9
20254,4
20255,4
20256,1
20257,5
20258,4
20259,10
20260,2
20262,4
20263,5
20264,8
20265,5
20266,2
20267,6
20269,5
20270,9
20271,9
20274,3
20276,2
20277,8
20278,5
20279,11
20280,4
20283,5
20285,1
20287,2
20288,3
20289,5
20291,9
20293,2
20297,4
20298,5
20299,3
20300,5
20301,2
20302,7
20304,1
20305,4
20307,4
20309,3
20310,4
20311,7
20312,5
20318,3
20319,6
20324,2
20325,35
20327,7
20328,6
20329,5
20330,6
20331,5
20332,4
20333,7
20335,6
20336,7
20337,15
20339,9
20342,4
20343,3
20344,4
20345,4
20347,4
20350,5
20352,16
20353,5
20356,3
20357,4
20358,8
20359,5
20361,12
20363,13
20366,4
20368,11
20369,17
20372,2
20375,7
20378,2
20379,5
20380,12
20381,11
20382,4
20383,3
20384,3
20385,6
20386,4
20387,7
20388,12
20391,5
20392,2
20395,8
20399,13
20401,28
20402,4
20403,1
20404,5
20405,3
20406,16
20407,5
20409,4
20410,7
20413,5
20414,2
20415,5
20416,9
20418,2
20419,7
20420,4
20421,5
20422,6
20425,13
20428,5
20429,7
20430,5
20431,4
20432,1
20434,5
20436,4
20437,3
20438,28
20439,2
20440,2
20441,4
20442,9
20443,10
20445,2
20447,14
20448,12
20449,5
20451,5
20455,2
20456,4
20457,4
20458,2
20459,10
20460,25
20461,5
20463,3
20464,3
20465,10
20467,5
20468,9
20470,4
20474,7
20475,1
20477,9
20479,6
20481,8
20483,7
20484,5
20485,26
20487,4
20490,2
20491,4
20493,1
20494,16
20495,5
20498,7
20500,1
20504,6
20505,5
20506,4
20508,6
20510,4
20512,1
20513,2
20515,4
20517,4
20518,10
20519,2
20521,2
20522,5
20523,2
20525,9
20527,5
20531,2
20532,9
20535,15
20537,11
20538,2
20539,5
20540,3
20541,5
20542,7
20543,4
20545,4
20549,9
20550,7
20551,4
20552,1
20553,9
20554,4
20555,5
20556,2
20557,4
20558,4
20559,11
20560,6
20561,8
20562,7
20563,14
20564,6
20566,1
20568,5
20570,2
20571,13
20572,3
20573,4
20574,2
20575,4
20576,4
20577,5
20578,5
20580,5
20582,10
20584,5
20585,3
20586,5
20588,2
20589,5
20590,16
20591,11
20592,2
20593,5
20596,5
20597,4
20598,1
20599,2
20600,3
20603,5
20605,2
20606,5
20608,3
20610,9
20611,5
20613,5
20619,11
20621,4
20623,5
20625,5
20626,6
20627,9
20628,4
20629,1
20630,8
20631,5
20632,3
20633,2
20635,3
20637,2
20638,4
20639,2
20640,9
20641,7
20643,2
20644,1
20647,1
20648,10
20650,6
20651,4
20652,2
20654,1
20655,7
20657,7
20658,1
20659,1
20660,13
20662,4
20663,4
20665,5
20667,4
20668,2
20669,4
20670,27
20671,9
20676,17
20677,4
20679,5
20680,5
20683,1
20685,6
20687,7
20688,5
20690,17
20691,5
20693,4
20695,2
20696,8
20699,5
20700,4
20701,5
20702,5
20703,5
20705,6
20706,10
20707,5
20708,3
20711,5
20712,8
20713,15
20715,10
20716,2
20717,4
20718,9
20719,14
20721,5
20722,7
20723,2
20724,4
20725,9
20726,18
20727,5
20728,6
20729,4
20730,7
20731,5
20732,5
20733,4
20734,4
20735,5
20736,4
20738,4
20739,6
20740,4
20744,17
20745,14
20746,7
20747,2
20748,4
20749,2
20751,2
20753,7
20754,4
20756,5
20757,5
20758,2
20759,4
20760,4
20763,1
20764,11
20765,5
20767,12
20768,2
20769,2
20771,4
20772,8
20774,2
20775,5
20776,2
20777,11
20779,4
20780,10
20781,9
20782,2
20783,2
20784,4
20785,11
20786,2
20787,13
20789,4
20790,5
20791,11
20792,4
20794,4
20795,4
20797,11
20798,12
20799,12
20802,11
20803,6
20804,3
20805,4
20806,5
20809,4
20810,13
20812,5
20814,2
20816,9
20817,5
20818,2
20819,2
20820,4
20821,9
20822,11
20823,4
20824,3
20825,1
20826,5
20827,8
20828,16
20829,4
20832,5
20833,1
20834,3
20836,2
20837,5
20839,3
20840,4
20841,4
20842,6
20843,5
20844,5
20845,2
20846,6
20848,3
20849,5
20850,2
20851,4
20852,5
20854,10
20855,4
20857,12
20858,1
20859,7
