_id,Binary_Operations,Blocks,Bytes,Placeholder_statements,Constant_values,Hexadecimal_addresses
106867,60,46,0,0,0,0
106868,77,49,4,0,0,4
106869,291,229,21,0,0,6
106870,180,118,50,0,0,7
106872,131,45,0,0,0,0
106873,46,31,0,0,0,1
106875,24,5,24,0,0,2
106876,992,408,19,0,0,200
106878,57,29,4,0,0,0
106881,42,22,0,0,0,0
106882,65,46,2,0,0,2
106883,97,57,5,0,0,3
106884,203,73,19,1,0,8
106886,51,26,1,0,0,1
106887,102,49,17,0,0,58
106888,357,139,215,0,0,18
106889,258,198,116,0,0,35
106890,79,40,13,0,0,2
106891,184,116,6,0,0,11
106893,120,104,5,0,0,3
106894,81,58,14,0,0,1
106895,320,198,34,0,0,18
106897,31,20,0,0,5,0
106898,75,38,30,0,0,0
106899,47,34,54,0,0,4
10690,75,34,3,0,6,0
106902,5,5,5,0,0,1
106903,49,33,3,0,0,2
106904,182,121,6,0,0,2
106906,91,42,5,0,0,7
106907,40,18,2,0,6,2
106908,213,139,63,0,0,1
106909,291,228,21,0,0,6
106911,49,21,2,0,0,0
106912,27,22,0,0,0,0
106913,179,99,10,0,0,4
106914,115,61,5,0,0,5
106915,71,87,50,0,0,3
106918,91,4,41,0,0,9
106919,174,100,11,0,0,3
106920,102,33,2,0,0,3
106924,81,52,5,0,0,4
106925,76,62,14,0,0,0
106927,61,38,0,0,0,2
106928,122,98,28,0,0,6
106929,103,29,2,0,0,2
106930,88,50,1,0,0,0
106931,104,63,10,0,0,3
106932,58,34,0,0,0,0
106933,26,24,13,0,0,2
106935,40,18,2,0,6,2
106937,83,54,5,0,0,2
106938,106,65,5,0,0,5
106939,40,18,2,0,6,2
10694,3,5,5,0,0,2
106941,48,43,5,0,0,2
106942,329,203,33,0,0,2
106943,73,31,0,0,0,0
106944,87,20,0,0,0,0
106946,209,129,7,0,0,14
106947,62,36,4,0,0,2
106948,462,169,6,0,0,0
106949,121,43,0,0,0,2
106950,149,82,11,0,0,11
106952,192,117,14,0,0,1
106954,52,40,1,0,0,0
106956,234,117,52,0,0,6
106957,320,95,2,0,0,1
106958,164,60,0,0,0,0
106961,462,169,6,0,0,0
106962,32,13,2,0,6,2
106963,17,25,13,0,0,2
106964,9,18,0,0,0,0
106965,54,32,10,0,0,6
106967,20,19,3,0,5,0
106968,68,41,4,0,0,2
106969,55,33,4,0,0,3
106970,93,41,9,0,0,3
106971,56,39,0,0,0,0
106975,39,24,0,0,0,0
106979,126,46,0,0,0,3
106980,150,80,22,0,0,0
106981,127,74,3,0,0,3
106983,23,6,5,0,0,7
106985,40,18,2,0,6,2
106986,40,18,2,0,6,2
106987,205,102,34,0,0,6
106988,65,36,4,0,0,2
106991,131,78,23,0,0,8
106992,68,41,4,0,0,2
106994,63,36,4,0,0,2
106995,224,95,7,0,0,0
106996,89,44,0,0,0,0
106997,83,54,5,0,0,2
106998,205,112,1,0,0,0
106999,71,80,0,0,0,1
10700,0,3,0,0,0,1
107000,43,12,0,0,0,1
10724,0,1,0,0,0,4
10725,3,3,3,0,0,0
10726,88,34,0,0,5,0
10731,0,1,0,0,0,5
10733,51,51,27,0,6,1
10734,74,25,2,0,6,1
10735,237,116,39,0,1,0
10737,301,184,10,0,0,3
10738,180,60,14,0,0,5
10739,173,99,7,0,0,0
10741,663,179,255,0,5,27
10742,61,19,2,0,0,2
10743,36,13,0,0,10,0
10744,7,6,0,0,0,0
10746,71,32,0,0,6,0
10747,2,3,0,0,0,1
10749,40,18,2,0,6,3
10751,109,32,0,0,0,6
10754,28,12,0,0,3,2
10757,69,28,2,0,0,1
10758,181,72,0,0,14,6
10760,20,10,0,0,0,2
10761,706,169,257,0,5,32
10764,39,22,0,0,8,0
10765,56,26,1,0,0,8
10770,90,26,0,0,1,3
10771,60,22,0,0,0,2
10773,101,61,0,0,5,3
10776,123,57,8,0,4,6
10777,96,42,3,0,7,0
10778,8,24,86,0,0,0
10779,241,106,51,0,0,11
10781,37,16,0,0,8,0
10782,52,19,0,0,9,0
10783,6,4,0,0,0,0
10784,68,26,0,0,0,0
10786,86,66,13,0,0,1
10787,21,9,3,0,0,0
10788,102,31,0,0,4,2
10789,102,37,0,0,0,1
10790,71,37,0,0,10,9
10791,72,30,0,0,0,12
10794,81,51,4,0,11,0
10795,198,88,4,0,5,3
10796,28,12,0,0,3,2
10797,65,17,0,0,6,3
10798,40,18,2,0,6,2
10799,6,4,0,0,1,2
10800,28,12,0,0,3,2
108001,3,2,0,0,0,0
108003,70,34,0,0,0,0
108004,121,73,0,0,0,0
108005,40,18,2,0,6,2
108006,24,5,1,0,0,1
108007,97,55,31,0,0,6
108008,38,14,0,0,8,0
10801,28,12,0,0,3,2
108010,47,22,0,0,0,0
108011,154,43,13,0,0,3
108014,30,11,1,0,6,1
108015,40,18,2,0,6,2
108016,292,125,2,0,29,3
108017,72,27,0,0,8,9
108018,73,27,0,0,0,3
10802,165,53,1,0,7,1
108020,138,31,0,0,12,0
108021,232,87,2,0,9,11
108025,52,24,0,0,0,1
108026,226,19,0,0,8,0
108027,32,11,0,0,8,0
108028,7,6,1,0,0,2
108031,30,20,3,0,5,0
108032,58,19,2,0,0,2
108033,29,8,2,0,0,2
108034,98,26,0,0,7,2
108035,24,13,0,0,6,0
108036,70,17,0,0,3,0
108037,45,26,0,0,12,2
108038,118,56,0,0,0,1
108039,41,18,2,0,3,0
10804,40,18,2,0,6,3
108040,192,84,0,0,0,1
108041,139,35,0,0,14,0
108042,40,18,2,0,6,2
108043,89,52,2,0,10,3
108044,40,18,2,0,6,2
108045,290,130,16,0,0,7
108048,622,172,272,0,2,27
10805,28,12,0,0,3,2
108050,60,25,0,0,0,0
108053,103,46,2,0,7,2
108055,20,6,0,0,2,0
108056,42,20,2,0,6,2
108057,92,32,0,0,1,8
108061,64,21,0,0,0,8
108063,30,20,3,0,5,0
108064,31,19,3,0,5,0
108065,94,36,0,0,0,0
108066,198,106,21,0,56,14
108067,132,55,18,0,10,5
108068,8,3,0,0,0,2
108069,47,12,0,0,0,2
108071,35,14,0,0,8,0
108073,52,20,0,0,0,0
108074,41,15,2,0,0,2
108075,28,32,0,0,0,7
108077,22,10,0,0,4,1
108078,41,22,4,0,0,1
10808,28,21,0,0,0,2
108080,72,30,0,0,6,0
108081,35,12,0,0,0,1
108082,81,45,0,0,0,0
108085,68,26,0,0,0,0
108086,44,18,0,0,8,0
108087,30,20,3,0,5,0
108089,53,20,2,0,6,0
10809,183,55,27,0,0,16
108091,16,9,0,0,0,2
108092,93,34,0,0,0,0
108093,93,36,0,0,0,0
108094,31,19,3,0,5,0
108095,177,39,0,0,0,3
108096,43,23,0,0,0,3
108098,30,11,1,0,6,1
108099,101,44,0,0,0,4
108101,40,18,2,0,6,2
108102,38,21,0,0,8,0
108105,474,180,2,0,15,40
108106,30,19,0,0,0,1
108107,63,49,0,0,0,0
108109,20,19,3,0,5,0
10811,129,102,38,0,0,6
108110,77,28,0,0,8,3
108111,54,32,8,0,0,1
108112,46,24,0,0,0,0
108113,58,19,2,0,0,2
108114,122,41,17,0,0,8
108115,14,9,0,0,5,0
108117,57,29,0,0,7,0
108118,36,11,0,0,0,5
108119,706,169,257,0,5,32
10812,67,16,1,0,1,5
108120,190,47,0,0,8,10
108121,12,9,0,0,0,1
108123,106,50,7,0,0,0
108125,22,19,3,0,5,0
108127,73,16,0,0,4,0
108128,22,19,3,0,5,0
10813,46,17,0,0,4,0
108130,144,71,0,0,11,3
108131,671,186,263,0,1,33
108132,104,40,0,0,0,1
108133,88,40,0,0,7,1
108135,20,4,1,0,0,1
108136,20,19,3,0,5,0
108138,154,43,13,0,0,3
108139,42,24,0,0,6,0
10814,219,117,0,0,38,0
108140,103,7,15,0,0,0
108141,74,34,0,0,6,0
108142,114,60,0,0,3,1
108143,107,57,0,0,0,0
108144,121,57,0,0,0,0
108145,93,31,0,0,2,0
108146,45,20,0,0,0,1
108147,122,46,19,0,11,1
108148,11,3,0,0,0,0
108149,77,18,0,0,3,1
108150,35,10,0,0,0,2
108151,14,7,0,0,0,0
108152,20,19,3,0,5,0
108154,34,8,0,0,0,2
108156,201,71,0,0,2,0
108157,1,2,0,0,0,2
108159,43,22,0,0,7,0
10816,59,36,0,0,15,1
108160,39,15,34,0,7,0
108161,89,34,0,0,4,0
108163,27,5,0,0,0,0
108166,47,24,0,0,0,0
108167,22,19,3,0,5,0
108168,36,19,0,0,8,0
108169,53,19,0,0,0,1
10817,91,35,0,0,8,0
108170,45,17,3,0,4,0
108171,17,7,0,0,6,0
108173,225,85,12,0,8,4
108174,63,19,1,0,4,1
108175,242,106,0,0,1,1
108176,169,59,0,0,14,7
108177,48,29,0,0,0,1
108178,179,60,0,0,0,0
108179,35,13,0,0,0,0
10818,219,117,0,0,38,0
108180,79,25,0,0,5,1
108181,51,35,0,0,6,0
108184,163,52,3,0,1,0
108188,40,18,2,0,6,2
108189,168,72,0,0,0,1
108193,71,32,0,0,6,0
108194,40,23,5,0,14,0
108195,72,22,0,0,0,3
108196,19,6,0,0,2,0
108197,47,19,2,0,6,1
108200,60,37,20,0,9,0
108201,50,19,2,0,6,2
108202,121,29,0,0,0,0
108203,131,42,13,0,2,6
108204,46,7,0,0,4,2
108205,43,16,0,0,0,1
108206,84,33,0,0,0,3
108207,29,12,0,0,5,1
108208,60,20,3,0,0,5
108210,93,44,0,0,3,0
108212,22,48,32,0,26,7
108213,38,16,0,0,8,0
108214,28,11,0,0,2,0
108215,126,51,0,0,0,0
108216,115,26,0,0,2,3
108217,184,47,2,0,0,3
108218,32,18,0,0,6,1
108219,73,24,3,0,11,4
10822,203,146,13,0,0,3
108220,41,18,2,0,3,0
108222,288,98,13,0,0,0
108224,41,17,0,0,6,0
108225,56,34,0,0,8,0
108226,9,9,0,0,0,1
108227,39,13,0,0,0,1
108228,65,18,0,0,6,0
108229,49,16,0,0,8,0
10823,94,23,4,0,1,1
108230,111,55,0,0,12,3
108232,27,12,0,0,3,0
108233,49,18,0,0,4,0
108234,42,19,2,0,0,0
108235,67,36,0,0,1,0
108236,47,17,0,0,0,0
108237,512,17,0,0,3,4
108239,38,18,0,0,8,0
10824,65,40,0,0,0,1
108240,157,53,0,0,11,0
108241,48,32,22,0,0,0
108242,52,32,0,0,0,4
108243,137,65,0,0,2,2
108244,71,26,2,0,0,2
108245,33,16,0,0,0,1
108246,3,8,0,0,0,1
108247,30,20,3,0,5,0
108248,40,18,2,0,6,2
108250,355,166,10,0,0,1
108251,82,47,0,0,0,1
108252,51,15,0,0,9,0
108253,2,6,3,0,0,0
108254,136,51,0,0,0,6
108256,155,85,0,0,8,5
108257,42,18,2,0,6,0
108258,120,54,38,0,0,9
108259,43,15,0,0,3,1
10826,24,5,1,0,0,1
108261,83,36,21,0,1,0
108262,81,40,12,0,0,0
108263,13,4,0,0,3,1
108265,96,39,0,0,12,5
108266,46,19,2,0,6,0
108268,56,14,0,0,0,0
108269,60,26,0,0,0,1
10827,49,20,17,0,0,3
108270,40,18,2,0,6,2
108271,63,27,0,0,6,1
108272,44,23,0,0,0,0
108275,156,69,12,0,20,0
108276,47,16,0,0,0,1
108278,704,169,257,0,5,32
108279,31,19,3,0,5,2
10828,23,3,0,0,0,0
108280,64,23,0,0,8,1
108282,7,16,0,0,0,5
108283,41,10,0,0,0,4
108284,26,12,7,0,5,1
108285,64,33,0,0,4,2
108286,22,19,3,0,5,0
108287,58,34,0,0,0,0
108288,58,19,2,0,0,2
108289,55,35,0,0,0,0
108290,58,19,2,0,0,2
108291,31,19,3,0,5,0
108292,136,39,17,0,11,1
108293,242,35,0,0,9,17
108295,25,19,6,0,5,0
108296,60,35,0,0,0,3
108297,49,23,11,0,4,1
108298,70,39,0,0,3,4
10830,51,18,2,0,1,2
108300,49,22,0,0,1,0
108301,706,169,257,0,5,32
108302,143,46,17,0,3,0
108304,181,86,11,0,0,0
108305,52,26,0,0,4,1
108306,49,31,0,0,0,0
108307,62,29,0,0,3,20
108308,101,72,21,0,1,1
10831,219,117,0,0,38,0
108311,38,14,0,0,8,0
108312,40,18,2,0,6,2
108313,63,26,0,0,0,1
108314,71,32,0,0,6,0
108315,109,52,2,0,7,2
108317,20,19,3,0,5,0
108318,30,20,3,0,5,0
108319,127,31,0,0,0,9
10832,102,43,4,0,7,0
108320,49,27,0,0,5,0
108322,186,69,0,0,13,12
108323,203,51,1,0,1,0
108324,36,13,0,0,8,0
108325,60,27,8,0,0,1
108326,50,20,0,0,5,0
108328,97,43,0,0,0,0
108329,58,19,2,0,0,2
10833,84,54,0,0,12,0
108330,84,21,0,0,4,0
108331,322,131,37,0,0,10
108332,44,13,0,0,0,0
108333,52,16,0,0,0,0
108334,97,35,0,0,13,1
108335,40,18,2,0,6,2
108336,97,29,2,0,0,3
108337,128,42,0,0,0,1
108339,49,21,4,0,8,0
108340,96,42,0,0,8,0
108341,38,20,0,0,9,0
108342,150,57,0,0,20,0
108344,256,72,5,0,0,4
108346,490,266,86,0,16,1
108347,57,37,1,0,0,0
108349,69,37,0,0,0,0
10835,96,40,0,0,12,6
108350,213,66,0,0,10,18
108351,95,34,3,0,0,0
108352,58,19,2,0,0,2
108353,81,27,2,0,0,2
108355,25,17,0,0,2,3
108356,48,22,0,0,7,0
108357,26,17,1,0,0,0
108359,65,43,0,0,0,0
108360,40,18,2,0,6,2
108361,99,47,4,0,12,3
108362,21,18,3,0,5,0
108363,131,35,0,0,6,0
108365,45,17,3,0,4,0
108367,42,18,2,0,6,0
108368,83,32,0,0,6,0
108369,90,34,0,0,0,3
10837,115,25,0,0,0,3
108371,56,28,2,0,0,1
108372,60,30,3,0,3,7
108373,71,32,0,0,6,0
108374,39,14,0,0,7,1
108375,89,37,0,0,8,0
108376,39,21,0,0,8,0
108377,85,32,2,0,3,0
108378,30,13,0,0,4,0
108379,104,50,0,0,0,0
10838,157,65,30,0,0,6
108380,182,65,1,0,1,1
108382,57,19,0,0,0,2
108383,81,33,0,0,0,0
108386,63,27,0,0,6,1
108388,52,24,0,0,8,0
108389,200,48,2,0,0,5
108390,109,121,58,0,0,1
108393,36,11,0,0,0,5
108395,33,11,0,0,8,0
108398,22,19,3,0,5,0
108399,549,106,36,0,0,18
10840,40,18,2,0,6,2
108401,9,7,0,0,0,0
108404,31,19,3,0,5,0
108405,34,18,1,0,8,1
108407,40,18,2,0,6,2
108408,77,46,0,0,16,3
108409,63,27,0,0,6,1
108410,63,27,0,0,6,1
108411,67,32,0,0,0,0
108413,181,47,1,0,3,6
108414,67,17,0,0,4,0
108415,46,16,0,0,0,0
108416,62,17,0,0,8,3
108417,569,138,271,0,1,32
108419,37,24,7,0,5,1
10842,40,18,2,0,6,3
108420,123,40,0,0,0,0
108425,584,157,289,0,8,52
108426,61,14,0,0,0,1
108428,44,15,0,0,0,1
108429,26,15,0,0,0,0
108431,121,25,0,0,8,1
108433,211,56,64,0,0,4
108434,37,13,0,0,0,5
108436,95,37,0,0,4,0
108437,104,39,4,0,0,4
108438,45,17,3,0,4,0
108439,31,22,0,0,2,0
10844,76,32,0,0,4,0
108440,64,34,0,0,6,1
108441,54,25,0,0,2,0
108443,45,29,0,0,7,0
108444,38,15,0,0,0,0
108445,12,5,0,0,0,0
108447,52,20,0,0,7,1
108448,40,18,2,0,6,2
108449,40,18,2,0,6,2
108450,53,23,0,0,8,3
108452,37,15,0,0,4,0
108453,63,27,0,0,6,1
108455,30,20,3,0,5,0
108457,88,43,11,0,0,1
10846,713,189,264,0,2,27
108460,71,32,0,0,6,0
108461,23,4,1,0,0,1
108464,75,34,2,0,0,0
108465,40,18,2,0,6,2
108466,77,39,0,0,0,0
108467,75,24,0,0,0,1
108468,30,11,4,0,4,0
108469,16,14,19,0,4,2
10847,249,37,0,0,9,18
108470,59,23,0,0,8,0
108471,70,27,0,0,0,0
108473,164,83,0,0,0,0
108474,60,36,0,0,0,0
108476,53,22,0,0,0,1
108477,59,31,1,0,0,1
108478,43,16,2,0,2,1
108480,79,19,0,0,12,2
108482,10,7,0,0,0,0
108483,22,19,3,0,5,0
108487,72,33,0,0,10,2
108488,126,39,0,0,2,3
108489,58,23,0,0,8,2
10849,43,17,0,0,4,0
108490,47,25,7,0,8,1
108491,41,23,0,0,9,0
108492,44,18,0,0,8,0
108493,219,153,0,0,0,0
108494,28,20,0,0,5,2
108496,642,177,279,0,9,35
108497,37,19,0,0,3,9
108498,12,3,0,0,0,0
108499,58,20,0,0,4,0
10850,462,108,0,0,16,22
108500,59,15,0,0,0,2
108502,206,51,0,0,0,6
108503,31,19,3,0,5,0
108504,70,27,0,0,0,1
108506,23,15,0,0,0,0
108508,73,28,0,0,11,6
108509,0,1,0,0,0,2
10851,54,22,0,0,0,1
108510,54,39,15,0,0,7
108511,54,21,0,0,0,1
108512,71,32,0,0,6,0
108514,75,21,0,0,8,3
108515,121,48,0,0,2,0
108516,57,23,0,0,8,0
108517,117,47,2,0,7,2
108518,52,18,7,0,1,0
108519,71,32,0,0,6,0
10852,15,10,0,0,3,1
108520,40,18,2,0,6,2
108521,18,9,0,0,0,2
108522,40,18,2,0,6,2
108523,57,20,0,0,0,0
108525,11,3,0,0,0,0
108527,96,42,0,0,6,2
108529,144,95,8,0,9,0
10853,90,42,0,0,9,5
108530,118,38,0,0,4,0
108531,55,30,2,0,0,1
108532,51,19,2,0,4,1
108533,67,38,4,0,11,0
108535,30,11,1,0,6,1
108537,82,37,0,0,0,1
108538,13,7,0,0,1,0
108539,44,17,0,0,8,0
10854,26,18,0,0,0,0
108543,451,183,89,0,1,6
108544,115,46,10,0,0,5
108545,150,46,0,0,3,0
108547,11,9,0,0,6,0
108549,66,21,2,0,0,2
10855,132,50,0,0,24,1
108550,68,28,0,0,10,5
108551,142,61,3,0,10,2
108552,20,19,3,0,5,0
108553,41,18,2,0,3,0
108554,22,19,3,0,5,0
108555,30,11,1,0,6,1
108556,70,16,0,0,0,0
108557,40,18,2,0,6,2
108558,2,1,0,0,0,0
108559,43,10,0,0,0,1
10856,36,11,0,0,0,5
108560,56,29,0,0,0,0
108562,81,26,0,0,4,3
108564,240,103,0,0,0,31
108565,146,83,1,0,0,0
108566,18,7,3,0,4,0
108567,126,42,0,0,0,7
108569,40,18,2,0,6,2
10857,42,18,2,0,6,0
108570,52,24,0,0,1,2
108571,333,142,0,0,0,2
108572,151,39,0,0,7,2
108573,109,70,3,0,0,0
108576,44,11,0,0,0,3
108577,47,22,0,0,2,0
108578,11,7,0,0,1,0
108579,117,23,0,0,0,0
10858,52,22,0,0,8,0
108580,86,18,3,0,8,1
108581,65,32,0,0,12,1
108584,37,20,0,0,4,0
108585,9,4,0,0,0,0
108586,148,55,0,0,4,1
108587,40,18,2,0,6,2
108588,38,15,0,0,6,0
108589,39,13,0,0,0,1
10859,54,22,0,0,0,1
108591,46,29,0,0,8,1
108592,38,25,0,0,0,1
108593,252,90,8,0,0,0
108594,41,17,2,0,3,0
108595,52,19,2,0,4,1
108596,72,27,0,0,8,0
108597,102,59,26,0,0,0
108598,30,20,3,0,5,0
10860,83,44,8,0,12,2
108600,79,32,0,0,10,2
108601,20,7,0,0,1,1
108603,81,33,14,0,7,3
108604,63,29,0,0,0,0
108606,71,32,0,0,6,0
108607,22,10,0,0,0,2
108608,298,103,1,0,21,0
108609,180,94,17,0,0,11
108610,99,43,0,0,8,0
108611,42,24,2,0,7,2
108612,101,24,6,0,0,2
108613,58,19,2,0,0,2
108614,109,46,2,0,0,3
108615,20,19,3,0,5,0
108616,7,8,0,0,3,0
108617,18,8,0,0,0,0
108619,64,20,0,0,4,7
108620,46,17,3,0,4,0
108621,68,29,0,0,6,0
108622,136,70,41,0,3,7
108624,60,26,0,0,5,3
108625,120,37,0,0,0,0
108626,78,14,0,0,0,2
108629,40,18,2,0,6,2
10863,116,44,0,0,0,0
108632,74,26,2,0,0,2
108634,43,22,0,0,8,0
108635,62,29,0,0,10,1
108636,106,50,2,0,0,0
108637,24,6,0,0,0,2
108638,31,19,3,0,5,0
108639,58,11,0,0,3,4
108640,36,25,0,0,5,0
108641,53,23,0,0,1,0
108642,23,4,1,0,0,1
108643,99,34,0,0,10,5
108644,40,17,0,0,0,0
108646,52,32,0,0,0,0
108647,91,94,83,0,0,5
108648,102,48,0,0,16,5
108649,30,13,0,0,10,0
10865,52,22,0,0,8,0
108651,86,49,39,0,0,0
108652,98,50,0,0,0,0
108655,37,13,0,0,0,4
108656,59,31,2,0,4,4
108658,21,7,0,0,2,0
108659,54,26,0,0,0,0
10866,130,53,0,0,12,0
108660,48,37,36,0,0,5
108661,66,28,0,0,10,0
108662,31,19,3,0,5,0
108664,127,38,0,0,0,1
108665,34,21,0,0,7,0
108666,109,45,2,0,7,2
108668,56,22,0,0,0,0
108669,221,71,0,0,15,8
10867,19,6,0,0,1,1
108671,120,78,0,0,0,0
108672,47,17,0,0,8,0
108673,60,34,0,0,0,3
108674,40,18,2,0,6,2
108676,49,25,0,0,8,2
108677,6,4,1,0,0,2
108678,40,15,0,0,8,0
108679,69,32,0,0,8,7
10868,115,63,0,0,0,0
108680,34,12,4,0,4,0
108681,29,14,0,0,6,0
108682,136,58,5,0,2,2
108683,45,16,0,0,5,0
108684,67,25,4,0,0,0
108686,193,48,0,0,0,4
108688,43,18,2,0,0,2
10869,54,9,0,0,0,2
108690,58,23,0,0,5,2
108691,109,45,2,0,7,3
108692,71,32,0,0,6,0
108694,62,32,0,0,0,0
108696,30,20,3,0,5,0
108697,60,35,0,0,0,3
108698,24,12,0,0,14,0
10870,52,26,0,0,6,1
108700,71,32,0,0,6,0
108701,90,33,2,0,3,0
108702,48,36,0,0,0,1
108703,118,36,0,0,3,5
108705,64,24,0,0,9,0
108706,96,42,0,0,8,0
108708,30,11,1,0,6,1
108709,40,18,2,0,6,2
10871,36,19,0,0,9,0
108710,39,15,0,0,0,0
108711,39,14,1,0,0,2
108712,30,11,1,0,6,1
108713,60,33,0,0,0,1
108715,97,24,2,0,4,3
108718,31,19,3,0,5,0
108719,230,82,0,0,19,12
10872,97,34,17,0,10,1
108720,31,19,3,0,5,0
108721,61,19,2,0,0,2
108723,39,16,0,0,0,2
108727,60,26,0,0,0,3
108728,195,132,24,0,37,0
10873,250,93,84,0,0,7
108732,58,19,2,0,0,2
108734,41,18,2,0,6,2
108735,51,22,0,0,8,0
108737,35,31,3,0,0,0
108738,203,61,0,0,0,0
108739,63,33,7,0,0,1
10874,43,23,0,0,4,0
108741,229,78,0,0,2,0
108742,203,72,0,0,8,0
108744,57,35,0,0,13,2
108745,52,12,0,0,0,6
108746,127,42,0,0,4,3
108747,74,32,0,0,6,0
108749,40,18,2,0,6,2
108750,40,18,2,0,6,2
108752,82,38,0,0,12,0
108753,31,19,3,0,5,0
108754,133,39,0,0,11,0
108755,59,20,0,0,0,0
108756,149,87,8,0,1,0
108757,48,16,0,0,3,6
108759,40,18,2,0,6,2
10876,63,29,1,0,0,0
108760,309,123,0,0,20,3
108761,37,70,0,0,34,0
108762,52,27,0,0,4,1
108763,59,25,0,0,0,0
108766,53,19,0,0,0,2
108767,43,27,1,0,0,1
108768,25,11,0,0,3,1
108769,1025,212,244,0,16,31
10877,38,23,0,0,7,0
108770,40,18,2,0,6,2
108773,339,75,44,0,0,15
108775,117,69,0,0,0,1
108776,68,25,0,0,9,0
108777,81,26,0,0,4,3
108778,57,15,0,0,7,2
108779,55,17,0,0,0,5
108780,30,20,3,0,5,0
108781,35,15,2,0,0,0
108782,42,18,2,0,6,0
108783,40,13,0,0,4,0
108785,99,36,0,0,15,3
108786,229,64,2,0,1,11
108787,242,35,0,0,9,17
108789,71,32,0,0,6,0
108790,72,25,0,0,7,1
108791,33,15,0,0,4,1
108792,17,9,13,0,0,0
108794,89,31,2,0,0,2
108795,58,38,4,0,0,0
108796,42,19,2,0,6,2
108797,156,43,0,0,2,1
108798,18,6,6,0,0,0
108799,5,5,0,0,4,0
108801,247,103,3,0,2,8
108802,9,8,0,0,1,0
108803,31,19,3,0,5,0
108805,30,11,1,0,6,1
108806,71,32,0,0,6,0
108809,45,14,12,0,0,7
10881,18,9,0,0,0,0
108810,68,30,0,0,9,1
108811,103,51,7,0,0,5
108813,44,18,0,0,6,0
108814,44,30,7,0,6,1
108815,222,130,0,0,0,9
108816,50,42,0,0,0,4
108817,33,21,0,0,7,0
108819,349,162,117,0,2,12
10882,28,12,0,0,3,2
108820,72,32,0,0,6,0
108822,30,11,1,0,6,1
108823,31,16,0,0,2,0
108824,68,36,0,0,0,2
108826,30,20,3,0,5,0
108827,119,41,2,0,7,4
108828,111,34,0,0,0,2
108829,22,19,3,0,5,0
108831,22,9,0,0,2,0
108832,165,82,21,0,0,3
108833,35,13,0,0,0,0
108834,38,18,0,0,4,0
108835,177,39,0,0,0,6
108837,30,20,3,0,5,0
108838,115,39,19,0,11,1
108839,31,14,0,0,4,0
10884,36,11,0,0,0,5
108840,55,32,0,0,1,7
108841,21,17,4,0,0,0
108842,0,2,0,0,2,1
108844,9,10,6,0,1,0
108845,60,35,0,0,0,3
108847,24,7,0,0,4,0
108848,18,9,0,0,0,2
108849,53,20,2,0,6,0
108850,45,21,0,0,8,1
108851,51,20,2,0,6,2
108853,96,42,0,0,0,0
108854,20,19,3,0,5,0
108855,70,24,2,0,0,3
108856,16,12,0,0,1,1
108857,66,43,0,0,0,0
108858,44,26,0,0,0,0
108859,72,23,0,0,5,0
10886,70,30,2,0,0,1
108861,63,27,0,0,6,1
108862,104,44,0,0,0,1
108864,40,18,2,0,6,2
108866,27,18,0,0,2,0
108868,48,30,0,0,0,0
108869,30,13,0,0,6,0
108870,38,14,0,0,8,0
108873,65,27,0,0,10,6
108874,50,23,0,0,9,1
108875,59,26,0,0,8,1
108878,33,23,3,0,9,0
108882,156,39,0,0,0,7
108883,31,19,3,0,5,0
108884,9,8,0,0,0,0
108885,25,17,0,0,2,3
108887,50,17,0,0,4,0
108888,80,41,26,0,0,3
10889,95,46,6,0,0,0
108890,189,60,2,0,4,7
108891,51,16,0,0,0,6
108892,40,18,2,0,6,2
108895,59,29,0,0,3,0
108896,59,36,0,0,7,1
108897,6,3,2,0,1,1
108899,358,40,0,0,0,19
10890,52,35,0,0,0,0
108900,58,21,0,0,0,0
108902,42,18,2,0,6,0
108904,30,11,1,0,6,1
108906,46,16,0,0,0,5
108908,26,9,3,0,6,0
108909,54,29,0,0,9,1
10891,245,153,10,0,0,3
108910,54,35,0,0,0,0
108911,36,15,0,0,0,0
108913,4,2,0,0,0,0
108915,467,99,36,0,0,17
108916,61,21,0,0,6,0
108917,130,46,10,0,0,5
108919,66,32,0,0,6,0
10892,54,26,0,0,0,0
108920,22,11,0,0,6,0
108921,18,7,3,0,4,0
108922,40,13,0,0,4,0
108923,64,24,0,0,9,0
108924,47,20,2,0,0,1
108926,90,45,0,0,6,0
108927,55,23,0,0,8,2
108928,90,125,0,0,31,2
108929,68,22,0,0,0,0
10893,32,9,2,0,4,2
108930,101,75,37,0,15,6
108931,47,19,0,0,0,3
108934,182,88,9,0,0,4
108935,26,7,0,0,0,1
108936,56,39,0,0,0,0
108938,50,21,8,0,0,0
108939,50,19,2,0,6,2
108940,32,20,3,0,5,0
108943,79,30,0,0,0,1
108944,83,34,0,0,4,0
108945,151,38,0,0,12,7
108946,28,11,0,0,2,0
108947,13,2,0,0,0,0
10895,91,34,0,0,1,1
108950,49,15,0,0,0,3
108951,91,26,0,0,0,1
108952,100,44,3,0,5,2
108954,65,29,0,0,4,0
108955,68,28,0,0,0,0
108957,102,48,6,0,0,0
108958,58,19,2,0,0,2
108959,58,21,0,0,0,1
10896,32,17,0,0,0,0
108960,9,10,2,0,3,3
108961,205,94,44,0,0,3
108962,56,25,0,0,11,2
108963,472,110,0,0,16,23
108965,38,21,0,0,8,0
108966,31,19,3,0,5,0
