ID,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,Error_Label
112140,1.0822,1.4927,-1.1768,0.66582,-0.3994,-0.3001,2.6065,-1.2429,-1.3597,0.012189,-0.05550599999999999,-1.8725,-0.13412000000000002,-2.0207,0.0017232,-0.8427100000000001,2.6681,0.29091,0.63275,1.0587,-0.2487,1.8028,-0.5754199999999999,-0.283,-1.9132,-2.0689,0.79996,-1.0994,-1.2135,-0.65801,-0.045862,-1.6736,0.19296,0.57223,-0.22188000000000002,-0.23399,1.0258,1.43,-0.52486,2.8197,2.941,0.5482100000000001,-1.0551,-1.5327,-1.6266,1.1751,-0.1168,0.8127300000000001,-0.41913999999999996,0.26069000000000003,2.1573,1.978,-0.14053,-0.90541,-0.091551,0.25019,-0.77871,-1.0169,-1.0039,-1.0188,-1.8859,0.14513,-0.77582,-0.025611000000000002,-0.44726000000000005,-0.21716,0.2925,0.15292,-0.57707,-0.91379,-0.93791,-0.27521,-0.68479,2.0812,0.29498,-1.2836,0.82652,-0.53956,-0.9013700000000001,-2.0321,0.12733,-0.63002,1.0386,0.21891,-0.20565999999999998,-0.29678000000000004,-0.88346,1.3784,-1.971,-1.0999,0.49838999999999994,0.63469,-0.11692000000000001,-0.75931,1.5574,-1.8577,-0.77871,-0.11940999999999999,0.8934700000000001,-1.4626,000000000000000100
112141,1.3389,-0.1429,-0.6268,0.5035,2.9302,0.7934,0.0199,-0.5124,-1.1727,1.4005,-0.611,1.6709,0.091,2.0851,2.2157,-1.0636,-0.3582,-0.6719,-1.5848,-0.0862,-0.4779,0.8342,1.6072,-2.1212,-0.5802,0.4588,-1.1866,-1.2213,-2.0158,-0.3101,0.856,-0.5398,0.5018,0.684,-1.0474,1.1944,0.1905,0.1169,1.5933,-0.6633,0.5677,-1.0418,-1.2971,-0.7514,-0.421,-1.1154,-1.4605,0.1784,-0.7801,0.0056,-0.4151,-1.7207,1.2434,0.4266,-1.526,3.1345,-0.0151,-0.6956,-1.5924,0.0872,-0.5308,1.4489,-0.0269,0.6375,2.5394,-0.5864,-0.913,0.598,-0.3689,-0.5002,-0.5114,1.0299,0.0293,-0.1348,0.5557,-0.7028,-0.0182,0.7204,0.8297,1.3954,-1.7462,-0.0613,1.0347,-0.4345,-0.2363,-0.1963,1.2529,1.4414,0.902,-0.1939,-0.3152,1.2043,1.2467,-1.485,-1.1735,1.184,-2.2994,-0.1828,-1.0892,-0.3112,010000000000010000
112142,-1.4692,0.3939,1.3779,-0.9955,0.4079,-0.9226,0.0573,-1.2475,1.0021,0.6683,-2.6608,-0.2195,0.0287,-0.8876,1.2111,-0.0344,-0.1618,2.025,-2.5873,-0.6824,0.1855,0.7592,-1.946,-0.1421,-0.0461,0.2385,-1.3021,1.6096,0.8366,-0.5619,-0.3651,-0.1711,1.3836,0.7394,-1.7489,2.5141,1.2345,-0.7269,0.6188,1.3779,1.0709,-0.5171,0.8086,-0.7021,-0.4944,-0.535,2.8096,0.9116,0.6349,0.4954,1.1787,-2.1897,0.3515,0.5796,0.0696,-1.6063,-2.2335,0.2373,0.53,0.1653,0.8685,0.5684,1.6524,-1.6622,-0.8876,0.9098,1.6621,-0.8026,-2.2881,0.3237,-0.3285,-0.8147,-0.483,0.4641,-0.7657,-1.0897,1.4093,-1.7138,0.2478,2.6638,1.5599,-0.5329,-0.294,-0.9762,0.2455,-0.237,2.8096,0.5309,1.8461,-0.8076,2.109,-0.0703,-0.1105,-2.4186,0.4576,-1.4268,-0.1843,0.05,1.1949,0.7305,010001000000000000
112143,-0.8516600000000001,-0.002432,-0.52717,-0.6028100000000001,-1.0421,-1.1971,1.8318,1.368,-0.31993,-0.32759,-0.54627,0.9265700000000001,-1.8244,1.0815,-0.7820600000000001,1.0454,-1.0466,-1.5285,0.93858,0.27856,-1.0884,-0.19554000000000002,-0.09606,0.057555999999999996,1.4524,-2.2235,0.41672,1.1143,-1.0147,0.59483,-0.456,-2.7909,-1.1141,0.60465,1.1851,0.8292299999999999,-0.48563,-0.42521000000000003,-1.028,-0.57797,0.5616899999999999,-2.4195,-0.2384,-0.42228000000000004,0.40959,-1.0425,-0.5905600000000001,0.7599199999999999,-0.025095,-0.35562,0.45461,0.8474299999999999,-0.93979,-1.2827,-0.24391,0.62339,-1.2481,-1.6571,-2.6838,0.7025399999999999,-0.5665100000000001,-2.1453,-2.8454,-0.50268,-0.10895,1.198,-0.11209000000000001,-1.0582,1.4878,1.0825,-0.58519,0.5229199999999999,2.5599,0.10206,-2.5075,1.941,0.20922,-0.63079,0.53968,0.089216,-0.71286,-0.010883,-1.6627,-0.28723000000000004,-0.09690700000000001,1.1133,1.5556,0.2127,0.58636,0.28985,1.6666,-1.4403,-0.54692,0.57115,-1.1763,-0.51925,-0.33134,-0.45901000000000003,1.5129,-0.9420700000000001,000000000000010000
112144,1.0581,-0.9597,-0.8681,-0.9592,-0.5308,0.795,-1.4526,-1.2439,1.037,0.0385,0.5725,1.0208,-0.9682,-0.2968,1.4175,-0.9069,0.795,-0.7603,-0.7313,-1.2615,-0.6053,-1.388,0.6037,1.2888,0.023,0.5465,0.207,0.3543,-0.1552,0.1199,-0.6894,1.3703,-0.2968,0.6721,-0.4921,-0.2028,-1.5838,2.1657,0.4654,-1.0645,-0.7036,1.5252,-0.2869,0.8681,1.7255,-1.0813,0.7512,-1.8389,0.8493,-0.2888,-1.655,1.5198,0.9145,1.5252,-1.3529,1.0141,-0.9577,0.8568,-0.8427,-0.8783,2.1753,-0.4277,-0.8009,1.1176,-0.6476,-0.1515,1.1387,0.4828,0.7762,0.0076,1.1344,-1.1554,-1.9109,-0.092,-1.2518,0.1849,-1.6473,2.3052,0.6063,-0.2562,0.1056,-0.3073,0.1931,1.4085,2.1768,0.1715,0.0071,-0.3836,-0.7796,-0.5298,0.9158,-2.1714,1.3241,-0.8978,-0.4758,0.5384,0.9414,-0.4598,-1.6347,1.1979,000000001000010000
112146,1.0265,-0.3996,-0.6255,-1.192,0.2644,-1.0395,-2.418,-0.9184,-0.0928,0.2203,0.1351,1.2479,-0.9416,-1.3655,0.98,-1.1018,-0.1045,-0.3915,1.228,1.7845,0.2008,0.5714,-0.603,0.6932,1.032,0.4379,-0.0494,0.4363,-0.5537,0.1766,-1.0842,-0.297,-0.5803,0.2905,0.361,-1.2521,-0.7253,-0.1125,-0.3328,-0.1777,-1.6287,-0.5085,-0.4462,0.519,-0.7739,1.0122,-2.7455,-0.0596,0.5257,0.774,0.3811,0.0636,-0.0853,-0.2266,1.1774,2.1505,-1.0395,0.6698,-1.7694,-0.1704,-0.3858,-0.3038,0.0306,1.7039,0.3382,0.3939,0.0458,-0.5118,-2.0994,1.0477,-0.819,-1.377,-0.0887,0.9558,0.7796,0.117,-0.8701,0.7974,-1.253,0.2684,-0.0873,0.5035,-1.3623,-0.164,-1.8608,0.7594,1.4574,1.6671,0.8209,-1.1872,-0.2369,0.5695,0.462,-0.567,-1.0169,1.3456,-0.1493,-0.8218,0.0314,1.0602,000000000000000100
112147,-0.6394,-0.4441,-1.7795,0.8313,-0.1258,-1.2767,-2.734,0.6212,-2.0454,-1.2055,-1.7499,-0.8187,0.6759,0.6932,-0.5154,-2.1774,1.0523,0.2733,0.852,-1.799,-0.7655,-0.8097,-0.6571,-0.6852,-2.0071,0.732,-0.9522,0.2686,0.7188,-1.1363,0.4774,0.2261,-0.6075,-1.3512,0.7168,-1.1476,0.018,-0.7696,-0.6375,-0.4448,0.7666,0.7639,-0.3171,-0.6694,-0.1481,-0.1916,0.9696,0.1578,0.9113,-2.1596,0.4987,-0.4231,1.6822,-1.5748,-0.5097,-0.595,-0.3399,1.391,1.5746,-1.4341,-1.0368,-0.7684,1.3338,0.1248,1.9332,0.0165,-2.0186,-0.1989,0.3154,-1.4492,0.386,0.2759,2.5759,-0.3555,-1.0704,0.488,-0.0601,-0.0201,0.6596,0.2204,1.8726,1.307,1.1005,-1.5408,1.674,-0.2181,-0.0153,-1.6474,-0.2747,-1.4454,0.7414,-0.8802,0.5662,-1.9179,1.0211,0.3426,-0.7212,-1.2419,-1.5654,0.4472,000000000000010000
112151,-0.1063,-1.9685,0.1072,-1.385,1.2754,-0.0504,-1.4603,1.6965,-0.8081,-1.2638,0.8876,-1.3555,-0.8235,-0.7376,1.5008,1.2436,-0.4977,-0.6944,-0.4492,0.4131,0.0621,-1.1881,0.8006,0.8955,0.2261,-1.6357,1.8726,0.0329,-0.9808,-0.3009,-0.7987,0.5936,-0.1395,-0.0518,1.1175,1.1347,0.0042,-1.7726,0.5945,0.0793,-1.8673,-1.1712,-0.853,-1.0833,1.2491,1.1723,-0.253,1.449,1.8998,0.709,-0.6375,-0.0622,0.2641,-0.053,-1.6151,-0.1917,-2.5304,-1.1785,1.2413,-1.0963,0.8826,-1.0321,-0.3747,2.3414,-0.6773,-1.0334,-0.5537,1.1765,1.8478,1.081,-0.8905,-0.8544,-0.4275,0.1194,0.1904,-0.1291,0.4507,-1.1965,1.634,0.3742,-1.1426,-0.7696,0.5417,-1.1758,-0.0517,-0.853,1.1205,-1.3163,0.705,0.1755,1.8324,0.843,-1.2556,0.971,-0.1916,-1.6912,-1.0179,0.0861,-0.7641,-1.3779,000000000000010000
112152,-0.5603,-1.7408,-0.5559,-0.5681,-0.8024,-1.1417,-0.1494,1.1335,-0.2153,-0.529,-1.5868,-1.7246,0.0578,-1.2304,3.0144,0.1531,-0.7678,-0.8366,-0.7163,-1.2807,2.0562,-0.145,-0.8176,0.1617,-0.5999,0.7356,0.1752,-0.1195,-1.7924,-2.8028,-1.2992,-1.2586,-1.2608,0.2221,-1.6111,-1.569,-0.8186,1.1922,-1.1536,-0.8404,-1.3163,0.5809,-1.4899,-0.3848,-0.1284,-0.6289,-1.647,-0.212,-1.4113,-1.5074,0.1139,-0.2756,-0.1237,-0.3495,-0.5316,0.8255,-0.5448,-0.8216,-0.54,-0.4235,-1.1567,0.0283,-0.4283,-0.2245,-1.403,-2.8863,0.7593,-0.7179,-1.1625,0.3228,0.1942,-0.843,3.2054,-1.5241,0.3657,-0.6674,2.1957,0.6596,0.2893,1.0523,-1.4895,-0.4039,0.1199,1.2565,0.3516,-0.2673,0.7559,1.0612,-0.8204,-2.2902,-1.752,1.3187,-0.882,0.3852,0.8399,-0.3723,0.6544,0.0429,0.3652,-0.9996,000001000000000000
112155,-0.048,-0.8749,-2.3759,0.4262,-1.7208,0.3826,0.7782,1.081,-0.4622,-1.6573,-1.1537,0.4475,0.288,0.8398,-1.1961,-1.7317,1.4878,-0.4031,0.5909,-1.7445,-0.0726,-0.8593,-1.1833,-0.1818,-0.3274,2.7438,-2.0788,-1.0645,0.3467,-0.5156,-0.2136,0.8821,-0.1313,0.4221,-1.5191,0.5436,-0.4109,-1.2282,0.2657,-0.1628,-1.7045,0.8876,-1.5338,-0.7768,0.0801,0.3107,-2.2016,1.9397,-1.882,-0.1414,0.2229,-1.1235,0.4417,0.985,0.6332,0.4626,1.3146,-0.4485,0.5151,0.181,1.4738,-1.6099,0.6496,0.1201,-0.5049,-0.2359,0.8945,-0.3345,-0.7559,-2.0413,0.5001,-0.508,-1.1868,-1.4616,0.3865,-1.4152,-0.0504,-0.9427,0.0725,-0.9602,0.3734,0.0351,-2.1285,-1.9778,-0.5559,-1.2597,-1.0974,-1.2987,-2.0272,0.5151,-0.3747,0.9709,0.4279,-0.1264,-1.7553,-1.7077,-0.6375,0.7188,0.5338,-0.2486,000000001010011000
112160,0.8334,0.6266,0.54,-0.1388,-1.3743,-1.3261,-0.4569,-0.521,-1.1473,0.2439,1.0113,0.2812,-0.688,-0.6275,-0.968,0.2677,-1.7757,0.2809,-0.507,0.535,0.4209,-0.8562,-0.6276,-0.7848,-1.8229,-1.4561,-0.7426,-0.1815,-0.2863,1.8028,-0.7618,-1.4452,-0.6124,-0.1404,-1.4393,-0.1275,-0.5807,-0.8075,0.9566,1.2949,0.1849,-0.3528,0.1069,-0.594,-1.4926,0.4524,-0.7269,-0.0896,-0.3906,-0.4014,1.3353,-1.0852,-0.0172,0.0826,-0.4869,0.0382,1.1185,-0.9057,-1.4685,0.1581,-0.0765,1.298,-1.0541,-0.249,-1.556,-0.7505,0.8469,-0.7588,3.0144,-0.6183,-0.7553,2.3636,1.501,0.0367,0.0364,-0.6471,-1.1849,-0.3768,0.2767,0.6991,-1.0756,-0.7675,-1.1315,1.7465,0.858,1.5332,1.0238,0.144,-0.6302,-1.2231,-0.1904,-0.8849,-0.2038,-1.1593,-1.2481,-0.4572,-0.9779,1.0786,-0.6118,-2.0037,000000000000000100
112162,0.577,2.655,-0.4053,0.0843,-2.3311,0.5826,0.0107,1.2532,2.2122,-1.276,-0.1254,-2.398,-0.5851,-0.6046,-1.7104,2.2717,-0.99,-2.0799,0.4796,-0.0932,0.0651,-0.8082,-2.2925,-0.1034,0.0068,1.9517,-0.6176,0.1657,-1.3825,0.6093,0.4405,-1.5847,0.6364,-0.7876,0.9217,1.3241,-0.786,0.1503,-0.993,-0.4794,-0.4605,-0.0918,-0.2154,0.2134,-2.0207,0.0862,-1.9676,-1.3162,-1.868,-0.095,0.8967,0.4833,-1.8625,0.3407,-0.6117,0.8755,-1.6111,1.6479,0.1712,0.3396,-0.3002,-0.3032,-1.7416,-2.1732,-1.3161,-0.0976,-0.3977,-0.5855,1.0858,-1.0418,-1.1124,-0.2282,-1.7301,-1.5413,-0.0357,-0.0169,0.6168,-1.058,-1.4448,-0.0913,-1.3438,-0.5051,-0.8237,-0.6695,0.3129,-1.5483,-2.0911,-1.1342,0.5002,1.3429,1.0832,-1.8017,0.2913,-0.1985,-0.3478,0.0804,-0.4043,0.1505,0.3007,-0.8574,000001000000000000
112163,-0.1524,-0.1727,0.6279,-0.6907,1.6822,-1.2207,-0.8397,1.1785,1.1033,-2.1203,0.6671,0.5726,0.7785,-0.3373,0.7293,-2.2061,-1.4116,-1.1321,-1.0935,1.4349,-1.1168,-0.2436,-0.7128,1.3969,0.9793,0.7952,2.1483,-1.9232,0.5081,-1.116,0.7037,0.1528,2.3814,-2.6382,-0.9092,-0.1207,0.0648,0.8531,-0.0554,0.4841,-1.6276,-0.2889,0.4829,-0.3947,0.9882,-0.1507,-1.987,-1.8881,-0.4714,2.7535,-1.6113,-1.3775,0.0639,-0.5887,-1.6032,1.8495,-1.1321,-1.1619,0.0812,2.4491,-1.0471,1.5023,-0.0893,1.6445,0.5818,3.5208,0.7894,2.5288,-0.2839,-1.2641,-1.7495,1.8102,1.0822,0.6509,-1.1451,-1.0039,1.3713,0.5963,-1.403,-0.4452,-0.7302,-0.1488,0.2597,-0.1275,0.3701,-2.3087,-0.1661,-1.2252,-1.4195,1.7171,-0.5914,-0.9548,1.8476,-0.4345,-1.1354,0.8342,-1.0896,-1.5822,-0.9618,-0.3422,000001000000010000
112164,-0.7687,1.4688,0.858,0.2318,-1.2257,0.0283,0.7688,1.0576,-1.0418,-0.4622,1.4033,-1.6739,-0.3339,2.3908,-1.8228,-1.6814,0.4643,1.0217,-0.7723,0.5712,1.4531,0.2634,-0.1169,-1.4327,-1.5867,1.0207,-1.1919,1.005,0.3123,1.7399,1.2559,0.0349,-1.3753,-1.7907,-1.1419,-0.4855,-1.0247,-0.1835,0.9413,-0.5051,1.0072,0.6278,-1.6007,0.018,0.4463,0.3612,0.2733,-1.3114,-1.7909,-1.3942,-0.0128,-0.9336,0.5277,-1.4539,3.0537,-0.5232,1.3174,-1.3544,-1.1362,-0.5385,1.1296,-0.5243,-0.4287,0.2124,-0.4842,-0.3507,-0.4583,-0.5749,-0.7359,0.6347,0.669,0.6062,1.1351,0.1932,0.8363,-1.595,-0.2057,0.7852,-0.5097,-0.2541,1.4919,-1.4337,1.6701,-0.4251,0.8683,-2.2244,-1.3292,0.0505,-0.5027,-0.9701,-0.3873,0.1568,0.7032,1.5816,0.361,-2.5404,-2.007,0.2317,-0.7581,-0.5011,000000000000010100
112166,-0.1588,-0.4699,-0.4358,-1.2941,-0.7589,-0.7677,-0.4566,1.045,-1.3922,-0.5888,-1.2301,-0.7025,0.5805,-1.7488,0.9145,-1.2774,-0.6807,1.8521,-0.4576,-1.0127,-0.414,0.3652,-0.9439,-0.6312,0.3228,0.3614,0.672,-1.321,-0.777,-1.0394,-2.7201,-0.8159,-1.3617,0.5481,0.196,-1.5974,0.9503,-2.4685,-1.6498,1.0179,0.2559,1.6421,-1.0274,-0.3599,0.0308,-1.3895,1.3488,-1.6182,-0.3078,-2.1496,0.2927,-0.7125,-1.7732,-0.0916,-1.1186,1.6169,-0.4495,-1.5632,0.3196,-1.0654,-0.4199,0.0151,-0.9818,1.5008,0.0719,-0.8011,0.4672,-0.0954,-1.8903,0.1505,-0.3253,-0.9266,0.7318,0.2381,-0.7075,-1.4138,0.4526,-0.2081,-2.6104,0.7433,-0.4883,-2.3439,1.5384,0.5072,0.0544,2.185,0.238,0.2844,-1.2098,0.0864,-0.6992,-1.4511,-0.9025,-0.1986,-0.9438,0.9658,0.0521,1.2916,-0.8734,-2.7989,110011000000011000
112169,0.7085,-0.4153,-0.2729,0.8913,0.8154,0.0801,0.7616,-0.8835,-0.5258,-0.5471,1.782,-1.0635,-0.9037,0.732,0.8326,1.0007,1.032,-2.6003,-1.0202,-0.0484,0.4302,0.5224,-0.0255,0.908,2.5495,-0.7433,-0.5362,0.7294,-1.1936,-0.4684,-0.4544,-0.5593,-0.8291,-0.8851,-0.5604,-0.4664,-0.8686,-0.476,-0.6993,-0.3888,-0.4757,-0.2857,0.4364,-0.4222,-1.1855,-1.0425,1.6156,-1.028,0.8581,-0.7816,-0.3807,-0.2073,-0.3774,-0.7595,0.9599,-0.1059,-1.6981,0.35,0.4721,-0.7935,-0.7183,-0.7608,-0.3273,-0.5097,-0.1564,-0.7069,0.2671,-0.2064,-0.0802,0.4777,-0.0273,0.1517,-0.9937,-1.4362,-0.0293,-0.0319,-0.3702,-0.218,0.1349,0.4254,-0.2063,-0.8762,1.4998,-0.8673,1.0034,-1.1465,-0.716,1.079,-0.7687,-0.6459,2.1005,0.804,-0.2414,1.2221,0.8513,-1.7324,-1.7814,-0.0776,-0.6296,-1.1863,000000000000000100
112172,-0.5097,1.4922,-2.1331,0.2968,-1.0757,-0.1834,-1.2789,-0.4084,-1.4025,-1.3375,-2.015,-0.6031,-0.0666,0.3534,0.1505,-0.3608,-0.5424,1.2163,-0.6397,0.9477,-1.9434,2.2717,-1.2119,-0.7507,2.1009,0.6243,-1.083,1.3065,0.1353,-0.5875,-0.2495,-0.9995,-0.4514,1.4775,-0.2724,-0.9074,-0.9663,-1.8403,-0.7267,-0.1014,0.7057,0.7152,0.1049,0.9771,1.0974,0.69,-0.9571,0.2733,1.0211,1.6205,-0.085,-1.0854,1.2163,0.2459,-0.2828,0.0705,-0.4756,0.4728,-1.5402,1.3987,-0.9804,0.9385,1.9689,1.9822,-1.0902,0.6221,-0.0434,-1.0904,0.1221,-1.9024,-0.8103,0.2074,1.5076,0.8,1.0107,0.6623,-1.515,-0.3017,0.4835,-0.2828,-2.0275,-1.5343,0.7715,0.9881,-0.3211,-1.0757,-2.546,-1.159,1.252,-1.252,2.2292,-1.2974,0.5031,-0.989,1.2163,0.0995,-0.4756,-1.3648,1.0865,-0.1333,000010000000000000
112173,0.68993,-0.66093,-1.1727,0.16858,-0.10839000000000001,1.0714,1.5447,-0.69287,1.6995,-0.6868,-0.66186,-0.36778,1.0197,0.63336,1.0836,0.96165,0.11425,-1.406,1.5051,0.57115,-3.6214,0.3535,-1.0466,0.41252,-2.0221,-0.022062000000000002,-0.24904,-0.49598000000000003,0.52566,1.3225,-1.835,-2.1579,-1.7197,0.6613100000000001,1.2284,-1.7575,-1.3486,-0.032633999999999996,0.08972100000000001,2.8197,0.6813100000000001,-0.97152,0.4303,-0.52288,-0.39008000000000004,-0.46423000000000003,1.5623,0.44382,-0.6563899999999999,-0.52432,-1.1278,0.33559,0.16793,-0.090173,2.2465,-1.471,2.3119,-1.3261,-0.6878,-0.48013,-0.76572,-0.3914,-0.44523,0.28997,-0.53866,0.37855,-0.8377700000000001,-0.53937,0.12589,-0.087976,1.8304,-0.0010225,-0.37935,1.4681,-0.015609999999999999,0.73064,0.07710499999999999,1.1227,2.3033,0.5067699999999999,0.24550999999999998,0.49853000000000003,2.1573,-0.20181,-1.6982,-0.62157,0.35329,0.32018,-1.0682,-0.85255,-0.058926,-0.35974,-0.8095399999999999,-1.0617,-0.013522,0.21231,1.0021,0.5108,2.0685,1.5611,000000001001000000
112174,-0.8061699999999999,0.7851899999999999,0.8355600000000001,-0.30348,1.0785,1.2342,-0.51856,-0.67919,0.42885,0.23205,-0.83029,-0.49777,-1.4281,1.5472,-2.3645,1.0693,-1.3692,-0.30766,-0.42766000000000004,-1.2092,1.5635,0.79047,-0.30985999999999997,-3.0867,1.3692,-1.0453,0.45178,1.0463,-0.12201,-0.82657,0.23799,1.4166,1.2277,-0.56137,-1.0366,0.20843000000000003,-0.83406,-1.5048,-0.0026431,-1.709,0.26976,-0.3167,-1.0426,-0.89274,-1.158,-1.5811,-1.561,0.60346,-1.2767,-1.3899,-0.38297,-2.0116,0.42027,-1.1557,0.7167899999999999,-1.2748,0.35036,-0.37466,0.09805499999999999,-1.7647,-1.1797,-0.5118,-1.0179,-0.56602,0.83505,-1.7834,-0.083562,2.148,-1.7227,-0.093361,-0.8402,0.6696,1.1033,0.8412200000000001,-1.8125,-0.26968000000000003,-0.70085,0.20811,-0.9136200000000001,-1.3342,1.009,-0.3226,-0.52279,2.4355,-1.1344,2.1433,-0.3226,0.11425,-0.44375,-2.3425,-1.4924,-1.1669,1.7845,1.3913,-0.5980800000000001,-0.17837999999999998,0.052583000000000005,-0.68171,-0.077526,-0.16397,010000000000010000
112176,-0.4924,0.9688,-1.2151,0.6046,0.4878,-0.8614,-1.6622,-1.1598,0.5257,-1.2897,0.2901,1.0858,0.0436,0.8043,-1.0323,-0.0119,1.1088,0.8477,0.063,0.0992,-1.1094,-0.8481,0.4467,-0.7693,-1.6852,-0.5625,1.2478,0.1353,-2.2828,0.9455,0.8775,0.1897,-0.2262,-0.2393,-0.9676,1.7481,0.6267,-0.3358,-0.7859,0.0772,0.1353,-0.7535,-0.4914,0.184,-0.3606,1.4964,-1.0094,1.4868,0.8342,0.7265,-1.7781,0.452,-1.1927,-1.0523,-0.3834,0.5532,0.1324,0.5631,0.5412,-1.7716,-0.0609,-1.5394,2.0537,1.3322,0.5828,-1.9082,-1.1908,-1.5702,1.2505,0.1852,-0.4309,0.0728,-0.6264,1.0474,0.9675,0.6033,0.1312,-0.4189,-0.1573,-0.1044,-0.8625,0.5686,0.7205,-0.9902,-0.3698,0.0797,1.7148,0.4187,1.2674,2.0451,-0.9015,-0.4522,-1.9062,0.4271,-1.6639,0.1116,-0.4792,0.9165,-1.1464,0.4407,010000000001011100
112177,0.5052,0.3747,0.1939,-1.5529,-0.2928,-1.3185,-1.2605,1.3951,-0.9258,0.4835,0.9408,-2.4522,0.5253,0.3336,-0.1208,0.0505,1.3065,-1.5123,-0.0055,-0.6262,-1.4138,0.6369,1.3657,1.342,0.5742,-0.549,-0.988,-1.3225,-0.8848,-0.7804,-0.9463,-0.6197,-0.5426,1.0523,-2.0062,0.844,-0.411,0.8491,-1.4535,-0.6232,-1.8978,-0.6685,0.7955,-0.9074,-0.6634,-0.5851,-0.5908,0.9122,-0.2151,-0.854,-0.4855,-0.7307,-0.6859,1.7349,0.1149,-0.1408,-1.4403,-0.578,-1.4361,-0.4667,-0.3336,-1.5531,0.0897,-1.0993,-1.0814,-0.7975,0.5665,1.2441,0.7126,0.7599,0.7346,0.2459,-0.2598,-1.3317,0.4304,1.0544,-1.2094,0.9891,0.4299,-0.4621,-1.9675,1.6627,-1.7965,0.8413,0.5907,-0.5902,-2.1172,-0.6933,-2.1696,-1.3426,0.3016,0.1413,-1.0458,0.4774,1.4623,0.1402,-0.5546,0.7921,0.4608,-0.8933,000001000000000000
112178,0.0714,1.9822,0.6895,0.5959,-0.9037,-1.2149,-1.5529,0.6224,0.041,0.4175,-1.1806,-1.1835,0.3642,0.1458,1.924,0.364,-0.546,-0.2729,0.3906,0.5458,-2.1596,0.1428,-0.0655,-0.5677,0.1583,-1.8929,0.7595,-0.1615,0.2979,0.2715,-0.6258,0.6278,-0.7073,-1.1002,-0.2487,0.63,-0.6249,-0.9926,-0.6375,-0.3935,1.0095,0.5726,1.0668,-0.2628,-0.1394,-0.3747,-1.1922,0.6586,-0.3807,-0.375,-1.0727,0.7469,1.3419,-0.727,-1.1763,0.2958,-0.5038,-0.5488,0.3265,0.7547,-0.3562,0.6849,0.7179,-0.4258,0.3435,1.0612,-0.1237,0.1353,-1.5758,0.7978,-0.3502,-0.1191,0.7715,-1.1985,-1.3991,0.2504,0.612,0.7559,-1.345,0.0861,-0.9553,1.599,-0.7367,-3.0846,0.3221,-1.0856,-1.8002,-0.4769,0.2537,-2.0552,-0.5124,0.9812,-1.6151,-0.3835,-0.1858,1.2155,0.827,-1.8188,-1.3603,-0.9086,000000000000010000
112180,0.5359,0.158,0.0223,-1.6216,-1.6219,-0.2783,-0.3422,-0.3782,-0.1713,0.3058,-0.6596,-1.2439,-0.1183,1.3397,-0.6362,-0.0517,-0.6257,0.2733,-2.0908,-1.4543,-1.1895,-1.1812,0.1859,1.1033,-0.3488,-0.8031,-1.3985,-0.5068,1.869,-0.5104,-2.0498,0.424,-2.5444,-1.1895,1.5021,-2.9479,-0.6984,-0.2238,-2.1968,1.1729,1.2832,-0.1565,-1.622,-0.2338,0.1323,-2.42,-0.278,-0.6008,-1.333,0.0804,1.656,0.4145,2.3844,-0.6064,-1.053,0.0627,-0.6579,-0.0932,0.0935,-0.7428,-0.6115,1.3179,-1.452,-0.0793,1.7096,-0.2795,-0.1448,-1.8867,0.0928,0.7342,-0.3752,-0.2522,-0.5548,-1.0407,-1.7113,0.7615,-0.4022,1.2231,0.6993,0.453,1.1413,-0.4907,-2.3663,-0.5469,-0.7241,0.2162,2.5895,0.4822,0.5972,-0.9917,1.4892,0.8597,-1.0558,-0.3164,-0.5869,0.8592,-0.6445,-1.6461,0.5659,-3.0956,000001000010000000
112181,-2.0953,-0.9716,-0.3342,1.8905,0.2784,1.861,0.8174,0.9568,-0.9143,0.3541,-1.5079,-0.5753,0.5605,0.1071,0.4835,-1.4682,-0.5776,0.8828,0.1336,-0.0446,-0.5191,-1.8108,0.9666,1.0468,-2.6644,-0.5312,1.014,0.7479,-0.3308,-0.4126,-0.637,-0.8119,-0.7502,-0.3081,0.4907,0.4414,-0.7368,-0.7348,0.0422,-1.6714,-0.3619,-1.8047,-1.0552,0.1019,2.1198,-2.7635,0.0125,1.0074,-0.7009,0.6079,-1.0464,0.9882,-1.2117,1.3302,-0.548,2.0186,-0.5628,0.8533,0.7432,0.3963,-1.3177,-2.2236,0.5563,0.8584,-0.4543,-1.7483,-1.6329,0.018,1.6973,-0.5876,0.8342,-0.4433,-0.8587,0.521,0.5282,-2.162,-0.1889,-2.3247,-0.321,2.1005,-0.1875,0.2943,0.7747,0.4245,0.7078,1.3129,0.8498,-0.6144,-1.4793,0.949,0.9408,-0.306,0.647,-0.6004,-1.0909,0.7091,-1.3225,-0.9819,0.2155,-1.5607,000000001001010000
