id,path_reversename
5425,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
4148,"expressionStatement UP,forStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
5427,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN,typeName DOWN"
9697,"expression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
1152,"expressionStatement UP,block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN"
6021,"modifierList UP,constructorDefinition UP,constructorDefinition DOWN,parameterList DOWN"
49,"assemblyCall UP,assemblyCall UP,assemblyBlock UP,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN"
5126,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
10588,"block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
4150,"block UP,forStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
1626,"expressionStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN"
3184,"expression UP,expressionList UP,expression UP,expression UP,variableDeclarationStatement UP,block UP,block DOWN"
2063,"contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
5124,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
2900,"expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
10351,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
7118,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN,eventParameter DOWN"
420,"expressionStatement UP,expressionStatement DOWN,expression DOWN"
10721,"expression UP,expression UP,expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
7388,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN,eventParameter DOWN"
1532,"expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
10791,"expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
9694,"tUPleExpression UP,expression UP,expressionStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN"
5325,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,variableDeclarationStatement DOWN"
7001,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN"
7729,"assemblyCall UP,assemblyCall DOWN,assemblyCall DOWN,assemblyCall DOWN"
8966,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expression DOWN,expressionList DOWN"
5210,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
7104,"emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN,eventParameterList DOWN,eventParameter DOWN"
10587,"parameterList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN,userDefinedTypeName DOWN"
10433,"parameterList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
3194,"expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN,expression DOWN"
10792,"block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
2305,"modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN,variableDeclaration DOWN"
4262,"expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,forStatement DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
4553,"functionDefinition UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN,variableDeclaration DOWN"
7735,"assemblyCall UP,assemblyCall UP,assemblyCall DOWN,assemblyCall DOWN"
2347,"block UP,modifierDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
2304,"stateVariableDeclaration UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN,variableDeclaration DOWN"
7090,"eventDefinition UP,contractDefinition UP,contractDefinition DOWN,structDefinition DOWN,variableDeclaration DOWN"
3567,"variableDeclarationStatement UP,block UP,block DOWN,forStatement DOWN"
8131,"assemblyCall UP,assemblyAssignment UP,assemblyBlock UP,assemblyCase UP,assemblySwitch UP,assemblySwitch DOWN,assemblyCase DOWN,assemblyBlock DOWN,assemblyFor DOWN,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN"
399,"ifStatement UP,ifStatement DOWN,expression DOWN"
1243,"returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
1245,"block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
1526,"expression UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
11420,"expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,modifierList DOWN"
2074,"mapping UP,variableDeclaration UP,structDefinition UP,structDefinition DOWN,variableDeclaration DOWN"
1242,"modifierList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
1240,"parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,block DOWN"
1527,"block UP,ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN"
11146,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN"
10434,"block UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,stateVariableDeclaration DOWN,mapping DOWN"
12559,"modifierInvocation UP,modifierList UP,constructorDefinition UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,expression DOWN"
697,"variableDeclarationStatement UP,block UP,forStatement UP,forStatement DOWN,variableDeclarationStatement DOWN"
2789,"expressionList UP,expression UP,expressionStatement UP,block UP,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN"
4366,"expressionList UP,expression UP,returnStatement UP,block UP,ifStatement UP,block UP,block DOWN"
10342,"parameterList UP,returnParameters UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,ifStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN"
5162,"expression UP,expression UP,expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
1602,"variableDeclaration UP,variableDeclarationStatement UP,forStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
3585,"forStatement UP,block UP,block DOWN,forStatement DOWN"
12746,"mapping UP,stateVariableDeclaration UP,contractDefinition UP,sourceUnit UP,sourceUnit DOWN,contractDefinition DOWN,functionDefinition DOWN,block DOWN,inlineAssemblyStatement DOWN,assemblyBlock DOWN,assemblyAssignment DOWN,assemblyCall DOWN"
7121,"expression UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,eventDefinition DOWN"
4949,"expression UP,expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN"
5158,"expression UP,expressionList UP,expression UP,expression UP,expression UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
4073,"expressionStatement UP,block UP,forStatement UP,forStatement DOWN,variableDeclarationStatement DOWN"
89,"assemblyBlock UP,assemblyBlock DOWN,assemblyCall DOWN,assemblyCall DOWN"
1227,"parameter UP,parameterList UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
5082,"expressionList UP,expression UP,expression UP,expressionList UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,expression DOWN,expression DOWN"
3927,"expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,returnStatement DOWN"
4207,"expression UP,expression UP,expressionStatement UP,block UP,forStatement UP,block UP,functionDefinition UP,functionDefinition DOWN,returnParameters DOWN,parameterList DOWN"
700,"ifStatement UP,block UP,forStatement UP,forStatement DOWN,variableDeclarationStatement DOWN"
2589,"expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN"
447,"expressionStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
3005,"ifStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
525,"emitStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
51,"assemblyCall UP,assemblyLocalDefinition UP,assemblyBlock UP,assemblyBlock DOWN,assemblyLocalDefinition DOWN,assemblyCall DOWN"
448,"returnStatement UP,block UP,block DOWN,ifStatement DOWN,expression DOWN"
4303,"returnStatement UP,block UP,block DOWN,forStatement DOWN"
7591,"expression UP,expression UP,expression UP,expressionStatement UP,block UP,modifierDefinition UP,modifierDefinition DOWN"
7234,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,emitStatement DOWN,functionCall DOWN,expressionList DOWN,expression DOWN"
1238,"returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
7129,"emitStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
9258,"assemblyCall UP,assemblyCall UP,assemblyBlock UP,inlineAssemblyStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
1237,"expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
9605,"expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,variableDeclarationStatement DOWN,expression DOWN,expressionList DOWN"
2708,"expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,returnStatement DOWN,tUPleExpression DOWN,expression DOWN,expression DOWN,expression DOWN"
1232,"ifStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,constructorDefinition DOWN,parameterList DOWN"
3495,"variableDeclarationStatement UP,block UP,forStatement UP,block UP,block DOWN,variableDeclarationStatement DOWN,expression DOWN"
3947,"expression UP,expression UP,expressionList UP,expression UP,expression UP,expression DOWN"
5416,"expression UP,expressionList UP,expression UP,expression UP,returnStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,forStatement DOWN,block DOWN,expressionStatement DOWN"
11241,"expression UP,expression UP,expression UP,expression UP,expression UP,expressionList UP,expression UP,expressionStatement UP,block UP,functionDefinition UP,contractDefinition UP,contractDefinition DOWN,functionDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN,expression DOWN"
10137,"parameter UP,parameterList UP,constructorDefinition UP,contractDefinition UP,contractDefinition DOWN,modifierDefinition DOWN,block DOWN,expressionStatement DOWN,expression DOWN,expressionList DOWN,expression DOWN,expression DOWN,expression DOWN"
2251,"expression UP,expression UP,expression UP,expression UP,tUPleExpression UP,returnStatement UP,block UP,block DOWN"
